Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
X Dorsal patch 290,5.594313049,70.74060669,0.436953497,3.297704315,7.743742371,3.793169022,2.724160767,5.073961639,54.7989502,-46.0506012,-44.72541809,-59.26350098
Y Dorsal patch 290,518.0119629,-39.41729736,14.55135193,-28.76019592,15.57062378,8.167363739,17.70122375,12.95417633,223.0934326,-84.87159424,-85.081073,222.8246582
Z Dorsal patch 290,-797.2222656,-510.0702637,-1239.806445,-633.7652832,-1249.767676,-993.4501953,-957.4474609,-1236.918555,-866.4360352,-731.0052246,-491.3047852,-488.7521484
X Dorsal patch 29,-55.70673218,29.39864502,-56.14555664,-51.7435791,-64.70123901,-63.8312439,-57.68946533,-62.26275635,8.977244568,-107.469104,-108.0841797,-124.6077271
Y Dorsal patch 29,566.9388184,10.58800049,70.93577881,20.88829193,60.51514893,55.94002686,63.07247314,65.40180054,271.1931641,-34.50505371,-44.43016663,272.2958984
Z Dorsal patch 29,-822.4452148,-548.7378418,-1264.210938,-661.6269043,-1279.016992,-1017.821582,-983.0141602,-1260.190234,-897.094043,-744.1966797,-501.6354492,-492.4569824
X Dorsal patch 289,22.52391968,86.2130127,19.78968048,20.8540451,38.437146,28.72115479,23.03991089,31.93475342,75.48293457,-26.08520508,-26.50016785,-36.81187439
Y Dorsal patch 289,527.9890137,-34.16152954,23.32101135,-23.57908173,24.74282532,17.15751495,26.77251587,22.9260498,238.0602295,-69.23774414,-68.83436279,237.345874
Z Dorsal patch 289,-797.6393555,-506.5827148,-1242.099219,-635.5125977,-1247.682324,-990.6725586,-956.9436523,-1231.469824,-858.7899414,-733.0842285,-493.9162598,-493.4448242
X Dorsal patch 288,23.77637939,90.40044556,22.83718567,22.31345367,28.8307373,23.26233673,20.41812286,25.63351135,76.73814697,-34.71642456,-33.04133301,-44.70096436
Y Dorsal patch 288,568.5964844,7.41076355,65.33491211,20.43668365,64.29172363,53.36633911,61.77587891,57.38652344,269.6127686,-32.13263245,-32.37715149,274.921582
Z Dorsal patch 288,-804.1062012,-513.7154297,-1250.03877,-645.8621094,-1260.124414,-1003.164551,-966.2442383,-1245.297461,-869.8759766,-742.2350586,-501.8455566,-498.9530762
X Dorsal patch 287,4.610967636,76.80093994,9.048921967,8.718336487,10.50203247,8.389755249,7.01133728,13.99801025,60.35062256,-48.26527405,-51.16857605,-59.80076904
Y Dorsal patch 287,596.4767578,35.57898865,93.68950806,48.27770691,98.16713867,90.01960449,94.21276855,90.45656738,302.1091064,-1.047565174,-1.963185692,308.3189697
Z Dorsal patch 287,-796.3726074,-515.9926758,-1244.417773,-642.0197754,-1253.391895,-996.8546875,-960.7100586,-1240.478809,-864.8999023,-734.6600098,-495.0013672,-488.7683105
X Dorsal patch 286,5.117024994,76.22443848,8.894581604,8.310074615,10.56704178,7.571018219,6.505001831,12.37603836,60.21901245,-47.73956299,-49.78251648,-59.34537964
Y Dorsal patch 286,589.2799316,29.27727356,86.94126587,41.9263916,89.86155396,81.8678833,87.31968994,82.78273926,294.7593994,-8.305633545,-9.24755249,300.6421143
Z Dorsal patch 286,-796.1959473,-514.5175293,-1244.393945,-641.1413086,-1252.069238,-995.2583984,-959.4263672,-1239.282324,-863.5576172,-733.406543,-493.192627,-488.2032715
X Dorsal patch 285,16.8410614,90.84464722,21.33115082,20.56068878,27.56764221,25.11864777,21.79210968,30.07252808,72.24063721,-39.14108582,-38.64515991,-47.94285278
Y Dorsal patch 285,605.1088379,41.74437561,100.8125916,56.29488525,104.4975098,95.03792114,99.4402771,97.25780029,308.7629639,6.790145874,4.652277374,316.0080566
Z Dorsal patch 285,-805.578125,-520.5658203,-1255.882422,-651.9073242,-1262.506445,-1006.216504,-965.7777344,-1251.560254,-868.5364258,-744.8482422,-505.2166016,-497.0403809
X Dorsal patch 284,17.89904633,81.98791504,15.45783539,16.59056396,28.9815033,21.18308563,16.87260132,24.18232422,69.72098389,-32.53661194,-32.22320862,-43.31400146
Y Dorsal patch 284,530.8339844,-30.56036072,26.79984436,-19.85610199,27.15389099,19.38861694,28.73755798,25.22287598,239.2535645,-68.15117798,-68.27076416,238.6806885
Z Dorsal patch 284,-796.3908691,-506.7480469,-1240.405273,-633.8263672,-1247.328027,-991.4820313,-956.5198242,-1233.277832,-860.4075195,-732.7443848,-491.990918,-491.7475098
X Dorsal patch 283,6.879529572,72.15011597,0.365020585,3.24679718,8.022006989,3.618806458,2.355651283,4.651541138,54.87994385,-45.63295288,-42.78618469,-59.21960449
Y Dorsal patch 283,493.3459961,-64.21582031,-12.4951088,-55.63753052,-9.54522171,-14.91773529,-4.503067398,-10.38885956,206.4651367,-102.9680542,-104.3205322,203.4220459
Z Dorsal patch 283,-803.7402832,-514.1390137,-1244.151172,-637.6958008,-1253.042383,-997.4314453,-961.0587891,-1238.128125,-867.3536133,-734.3090332,-494.5629883,-492.3968262
X Dorsal patch 282,28.08215027,103.3493042,31.01495056,31.37398682,35.54013672,32.9002594,28.58270569,35.60143433,86.82767944,-29.05466614,-29.53724365,-39.90612488
Y Dorsal patch 282,573.6700684,14.60214386,71.18028564,23.07130432,68.23150024,59.41294556,66.18336792,62.35028076,274.9010742,-28.40942383,-28.45083313,280.5430176
Z Dorsal patch 282,-823.3168945,-528.4341797,-1271.083789,-666.7939941,-1280.62793,-1023.322656,-984.5911133,-1269.480371,-885.1791992,-763.2137207,-524.1624023,-519.8066406
X Dorsal patch 281,19.63807678,83.61889648,15.9362381,17.54099121,31.66363525,23.26567841,19.34624634,26.03686829,71.04664307,-29.76237183,-29.30550537,-40.93924866
Y Dorsal patch 281,524.1175781,-36.38807678,19.49030609,-26.96360779,20.30690613,13.3475708,22.58708649,18.63581848,232.9895264,-74.14546509,-74.05059204,232.0507568
Z Dorsal patch 281,-797.422168,-507.0681152,-1241.111328,-634.7925293,-1247.991699,-991.1796875,-956.5954102,-1232.601563,-860.1455078,-733.5438965,-493.3173828,-492.9148438
X Dorsal patch 280,7.428561401,77.13091431,-1.068926144,3.322039032,9.003936768,4.080508041,1.296519184,1.807086563,55.82501221,-47.67931824,-40.64229431,-59.79604492
Y Dorsal patch 280,451.9083008,-109.1841064,-61.40466919,-102.958313,-64.1696228,-66.81329346,-54.99551392,-63.75766602,167.5189575,-141.6000488,-142.7828735,164.4648438
Z Dorsal patch 280,-817.888623,-529.582959,-1254.989258,-650.6833496,-1257.747363,-999.1349609,-966.3873047,-1244.182715,-875.1108398,-744.2368652,-505.5564941,-502.7887207
X Dorsal patch 28,-18.5765274,57.16165771,-13.97747345,-13.1733017,-20.13987122,-18.82887268,-16.16839905,-15.28325195,38.58461609,-65.66671143,-74.92769165,-82.52831421
Y Dorsal patch 28,584.8253906,27.40503845,85.71512451,40.46659851,85.57098389,78.62427368,84.30583496,81.6859314,291.9054443,-12.52359009,-16.67439117,297.0211426
Z Dorsal patch 28,-799.8692871,-522.6690918,-1244.550781,-643.5131348,-1252.893555,-997.6869141,-960.0220703,-1240.845313,-869.4173828,-731.1187012,-489.4970215,-483.1961914
X Dorsal patch 279,3.923719788,70.38853149,1.733012009,4.210638809,5.812565613,3.207495499,1.331887722,5.360319519,55.25157471,-48.33035583,-48.45913086,-61.23145142
Y Dorsal patch 279,545.7005859,-14.41888123,43.35264893,-2.220198631,41.63960876,33.4764801,42.49814148,38.58833313,250.9429443,-54.62770996,-57.14493408,252.0704346
Z Dorsal patch 279,-794.7553711,-509.3920898,-1239.05293,-633.302832,-1248.45752,-991.8602539,-956.805957,-1235.177051,-865.8158203,-729.0038086,-488.0601074,-486.8018555
X Dorsal patch 278,20.41078033,84.31974487,13.40021515,16.03222504,27.92790222,20.61662292,19.51839142,23.1086319,69.52644043,-31.06018066,-27.91419067,-42.82911682
Y Dorsal patch 278,505.4884766,-51.82230835,0.680724716,-45.72338562,0.135500419,-4.712422943,4.743512344,-0.603249741,217.5619873,-91.39294434,-90.89030762,214.3562988
Z Dorsal patch 278,-802.0806641,-509.4473145,-1244.949805,-637.3417969,-1254.034277,-996.0121094,-960.1417969,-1238.693945,-865.3357422,-738.7266602,-498.7345703,-500.0366211
X Dorsal patch 277,1.527980804,71.52956543,2.624041748,3.97060051,5.11637001,2.28860817,0.901799393,5.873351288,55.64467163,-50.39162292,-52.49640503,-63.19364624
Y Dorsal patch 277,571.7968262,13.21217194,70.34197388,25.62036743,69.46868286,62.01499634,69.39057617,64.28522949,276.6807129,-26.75881653,-28.63458252,281.0914795
Z Dorsal patch 277,-796.9484375,-513.1714844,-1244.378125,-639.4526855,-1252.331543,-993.4498047,-957.9039063,-1237.252637,-865.1201172,-731.4296387,-490.5574707,-487.6336426
X Dorsal patch 276,25.47534637,97.05860596,26.71875916,26.96826782,31.93496399,27.85635986,24.27077332,30.75703735,80.86489868,-31.53405457,-30.48441162,-41.80349426
Y Dorsal patch 276,572.922998,13.1494873,69.57808228,23.71928406,67.74764404,57.48396606,64.45639648,59.51572876,271.888208,-29.88557129,-30.15906677,277.7508301
Z Dorsal patch 276,-814.5597656,-522.2128906,-1261.901172,-657.5102051,-1271.314746,-1014.376074,-976.2048828,-1258.176465,-881.2306641,-753.7941406,-514.1876465,-509.7684082
X Dorsal patch 275,23.4255188,99.37514648,27.19422302,27.7647583,35.78421631,31.68663025,28.91701965,36.88876343,81.48613281,-33.19296265,-30.62575684,-39.97382813
Y Dorsal patch 275,597.6933105,36.81228027,94.44920654,49.84820557,95.61253052,84.42538452,91.00288696,89.51153564,301.7712158,0.4980618,-2.708937836,308.137207
Z Dorsal patch 275,-813.6274902,-526.2787109,-1263.195898,-660.4688477,-1270.999609,-1013.118652,-972.040918,-1258.244336,-872.8789063,-753.6040527,-513.7018066,-505.2914551
X Dorsal patch 274,17.98790741,91.89837646,24.24502258,22.05956116,27.90272522,26.65405273,22.94419556,32.87997742,71.89754639,-39.68358765,-40.82972717,-48.03238525
Y Dorsal patch 274,613.9336426,48.48936157,109.4182617,64.84688721,113.8139771,105.2375,106.9584106,105.2905273,317.3034912,15.1969162,13.03591309,324.6445801
Z Dorsal patch 274,-804.0291016,-519.5827637,-1253.959473,-650.6115234,-1260.539941,-1005.843359,-963.6005859,-1249.624121,-866.0036133,-742.0761719,-504.3100098,-493.8359863
X Dorsal patch 273,28.9191925,107.7226563,35.59034424,35.80873108,44.9259491,41.99971008,38.13824768,46.62486572,90.24750977,-23.93063507,-23.58205261,-32.04321899
Y Dorsal patch 273,590.7603027,31.83918762,90.48729248,44.16905823,87.82399292,78.22206421,84.33266602,83.0020752,293.4509766,-6.690398407,-9.23857193,301.6869629
Z Dorsal patch 273,-819.5919922,-526.406543,-1267.072266,-662.8588867,-1277.164355,-1017.168359,-976.5499023,-1262.660352,-873.9329102,-758.0923828,-519.334082,-513.5668457
X Dorsal patch 272,16.45449066,85.08949585,18.33840485,17.22789154,23.13507385,18.71156769,15.85966797,22.83049316,70.25853271,-39.56054077,-37.91063843,-48.74439087
Y Dorsal patch 272,577.9044434,18.00274048,75.25257568,30.85562744,76.43560181,67.30810547,74.28323975,69.62435913,281.8108887,-20.67623749,-20.95818787,287.4810791
Z Dorsal patch 272,-799.5821289,-511.7473145,-1245.848145,-642.7072266,-1254.853223,-997.415625,-961.9228516,-1239.505469,-864.5012695,-737.1069824,-496.8213379,-492.3674316
X Dorsal patch 271,6.065465164,76.12647705,8.577610779,8.201317596,10.78479462,7.350176239,6.313874435,11.79720764,60.38991699,-47.08849487,-48.50643616,-59.04008789
Y Dorsal patch 271,582.4457031,22.90437775,80.35927734,35.5415863,81.81183472,73.92192383,80.25838013,75.31481934,287.5525879,-15.53622589,-16.55232086,292.9777344
Z Dorsal patch 271,-796.3753906,-513.5208984,-1244.268164,-640.5713867,-1251.391992,-994.1301758,-958.6176758,-1237.921094,-863.5685547,-732.5862793,-492.4174805,-488.3733398
X Dorsal patch 270,54.90579834,124.0004272,53.99039307,54.31696167,62.45339966,61.4005127,52.21965942,65.72470093,105.189209,-9.720069122,-11.1061142,-21.10124207
Y Dorsal patch 270,566.470752,1.766574478,62.33540649,13.68661346,56.81998901,48.8394104,56.49616699,52.90501099,263.5311035,-38.52713928,-37.63140869,269.9519287
Z Dorsal patch 270,-826.1404297,-520.7380859,-1272.205371,-665.917627,-1291.456934,-1025.350391,-988.119043,-1270.749707,-880.434082,-769.6720703,-530.0390625,-528.0092773
X Dorsal patch 27,-23.98327332,50.78039246,-25.42570343,-20.64011536,-29.42958069,-27.71328125,-22.79465942,-26.12133789,28.80323181,-71.90083618,-71.27093506,-88.52390137
Y Dorsal patch 27,542.0114746,-16.22288208,42.64499207,-5.399129486,39.21794128,31.75050354,41.35382385,39.13329773,252.5415283,-55.11735229,-61.32555542,249.6095459
Z Dorsal patch 27,-799.3793457,-520.4149414,-1242.643359,-636.7771484,-1246.317188,-993.0779297,-960.2944336,-1235.911523,-873.4958984,-727.2817383,-485.9733887,-481.2637207
X Dorsal patch 269,17.61002502,90.64755859,21.47198792,21.2920929,27.2044281,24.65911255,21.0019989,29.52853088,73.91290894,-37.7593689,-36.33073425,-45.86117249
Y Dorsal patch 269,596.6065918,35.08266296,93.08346558,48.74475403,95.53010864,85.60588379,91.58001709,88.81248779,300.226416,-1.094351768,-2.876711655,307.4046875
Z Dorsal patch 269,-805.601123,-519.9953125,-1255.155859,-651.1536133,-1263.041504,-1005.9875,-966.7606445,-1250.214258,-867.8124023,-745.1663086,-505.1271484,-497.3745605
X Dorsal patch 268,8.559265137,80.92323608,13.05182037,12.81528778,15.91718597,13.97605438,11.44833984,20.4871582,63.9562561,-45.97365723,-47.4922821,-56.09685059
Y Dorsal patch 268,601.630127,39.7080719,98.03394775,52.67588501,102.7456299,94.64280396,98.41985474,94.59884644,306.5236572,3.648039246,2.615726662,313.1669189
Z Dorsal patch 268,-798.5398926,-515.6524414,-1247.654004,-644.5863281,-1254.515918,-998.8525391,-961.4555664,-1243.627637,-866.1785156,-737.6773438,-497.6923828,-490.4401367
X Dorsal patch 267,16.15270691,79.90915527,8.331402588,11.73841171,21.06018372,14.84470367,13.61205902,17.5585022,63.57641602,-36.32357788,-33.22355652,-49.14830017
Y Dorsal patch 267,494.1230957,-63.28108521,-11.28619232,-56.31018677,-9.897936249,-15.16482544,-4.605356216,-10.67546005,208.613916,-100.769989,-101.1710999,205.519165
Z Dorsal patch 267,-804.2863281,-513.3643555,-1245.715918,-638.3464844,-1255.373047,-997.9124023,-962.2301758,-1240.622461,-867.5814453,-739.1696777,-499.4969727,-499.0574707
X Dorsal patch 266,28.72268372,104.2787598,32.71305847,32.25550232,38.6919342,35.71540527,31.08964539,39.48406372,89.04509888,-27.96242371,-26.90946045,-35.99515076
Y Dorsal patch 266,578.947998,20.00619202,77.37010498,29.70352478,73.55256348,64.46099854,71.47745361,67.94488525,279.3673584,-21.48866119,-23.29363708,286.0271484
Z Dorsal patch 266,-820.7844727,-527.7653809,-1269.156152,-664.949707,-1278.063477,-1020.134668,-980.8890625,-1265.603809,-879.8797852,-761.5396484,-521.2862793,-516.4527344
X Dorsal patch 265,2.694194603,75.87706299,7.605210876,7.875285339,8.289817047,7.168328857,5.514944839,12.69145355,59.1694519,-49.69362793,-54.67913208,-61.67630615
Y Dorsal patch 265,603.2804199,41.80952454,100.2643311,54.2019165,106.4722534,98.66636353,101.0789673,98.4385498,309.6027832,5.912473297,5.052003098,315.8254883
Z Dorsal patch 265,-795.8402344,-517.3085938,-1244.601367,-642.3705566,-1252.440918,-997.6890625,-961.8583984,-1239.973145,-866.0317383,-735.3224609,-496.8245117,-488.2600586
X Dorsal patch 264,7.203227997,73.03151245,0.326796103,3.194747734,8.322537231,3.674710083,2.356165886,4.560117722,55.03024292,-45.60248718,-42.35079041,-59.24302368
Y Dorsal patch 264,485.3179199,-73.10213013,-22.18484497,-64.6710022,-17.36281738,-22.72859802,-12.0036972,-18.0734314,200.8264771,-108.7755737,-110.3155029,197.6420166
Z Dorsal patch 264,-806.0075684,-516.5705078,-1245.708105,-639.589209,-1254.018555,-998.2850586,-961.9795898,-1238.791406,-868.1644531,-735.7933105,-496.2536621,-493.9270996
X Dorsal patch 263,13.0652832,77.69758301,10.24984131,11.89780884,19.76933441,13.71994629,11.06674271,16.31583252,64.04570923,-38.2821991,-37.95646362,-49.81033936
Y Dorsal patch 263,531.8564453,-28.62643433,28.25780334,-17.82375031,28.00743713,20.46581268,29.47111206,26.0734436,238.7128418,-68.25726929,-68.96424561,238.5318115
Z Dorsal patch 263,-795.8341797,-507.7019531,-1239.287988,-632.6825195,-1248.157813,-991.5402344,-957.265332,-1234.47627,-862.8524414,-731.7623047,-490.9359863,-490.0421875
X Dorsal patch 262,15.10188141,79.59919434,13.90225067,14.01594391,19.9371933,15.22111664,11.20662842,17.93848114,65.93861084,-39.13710632,-39.52022095,-49.97736816
Y Dorsal patch 262,546.1866699,-15.65601959,43.18171082,-2.926907539,41.69892273,32.62144775,41.98967285,38.2501709,252.0534912,-54.1230957,-55.19709473,252.8624512
Z Dorsal patch 262,-796.0375977,-507.6481934,-1240.691992,-634.2023926,-1250.833789,-991.0324219,-957.6661133,-1236.089648,-862.7420898,-730.2535156,-491.3604004,-489.9617188
X Dorsal patch 261,41.24610291,115.6383545,46.70473328,47.22983704,57.22503662,54.96846313,49.59032288,60.42010498,98.9093811,-13.49942017,-14.98297729,-21.86709747
Y Dorsal patch 261,590.460791,26.99569092,87.03283081,41.33769836,85.37988281,77.92773438,80.69788208,80.40767212,289.7356934,-9.751374054,-11.89011765,299.1740234
Z Dorsal patch 261,-818.3339355,-518.5278809,-1262.668652,-658.4549805,-1281.068652,-1020.037012,-978.5224609,-1262.475977,-873.0069336,-761.7534668,-522.0519043,-518.7182129
X Dorsal patch 260,11.75613022,80.41638794,13.58285828,12.59804001,16.93472748,12.9989212,11.35944443,16.96171875,65.31893311,-42.96977844,-42.72261047,-53.97854614
Y Dorsal patch 260,580.692041,21.02511597,78.05120239,33.56867676,79.42557983,70.84786377,77.70062866,72.56779785,284.9166504,-17.66402588,-18.26333618,290.6576416
Z Dorsal patch 260,-796.8702637,-512.3352051,-1244.612402,-641.0916504,-1252.56748,-995.3231445,-959.1541016,-1239.896777,-863.5485352,-734.1990234,-493.9226074,-489.7900879
X Dorsal patch 26,1.829025459,70.10194092,-5.207004929,-2.068718719,-2.10449276,-5.310190201,-7.115500641,-7.233039093,49.15942383,-53.75454102,-49.29327698,-67.3857666
Y Dorsal patch 26,467.2928711,-94.2902771,-45.81911316,-85.69221802,-35.74057312,-40.87531128,-29.2155365,-35.05918579,186.9654785,-123.2483032,-125.7738037,182.7991211
Z Dorsal patch 26,-811.1052734,-523.1189941,-1248.509668,-643.962207,-1252.326465,-997.1703125,-962.3055664,-1238.537109,-872.2917969,-738.2444824,-497.9839355,-494.0749512
X Dorsal patch 259,12.56983261,80.67918091,13.87571259,12.94436493,17.62737732,13.23484344,11.47178421,16.99080658,65.71582642,-42.43561707,-41.95571289,-53.20731201
Y Dorsal patch 259,574.3308105,14.87069855,72.09215698,27.47736511,72.46386108,63.77806396,70.91421509,65.90684814,278.4720703,-24.37444916,-25.01596832,283.3172119
Z Dorsal patch 259,-797.3648926,-511.4077637,-1244.706055,-640.6361816,-1251.866992,-994.7345703,-958.6741211,-1238.65918,-863.6078125,-733.8131348,-493.4777344,-489.7292969
X Dorsal patch 258,26.55477905,104.7378052,32.43274841,32.64433289,41.45007019,39.06241455,35.60494995,43.67017212,85.85517578,-28.0809906,-26.25092468,-35.72901001
Y Dorsal patch 258,598.2688477,37.70752563,95.52988892,50.72496643,96.14908447,85.36528931,91.56376953,90.60655518,301.6010986,1.199250317,-1.783196068,309.8050781
Z Dorsal patch 258,-816.0541504,-525.7015137,-1264.451074,-661.5373535,-1274.859277,-1014.196094,-973.9131836,-1261.122949,-872.6100586,-755.7003418,-516.4717285,-509.1305664
X Dorsal patch 257,16.11876221,81.09436035,7.630023193,11.14010315,21.84385834,15.07751007,13.21981201,18.85289459,63.00005493,-36.4005127,-32.66624451,-49.92922363
Y Dorsal patch 257,477.4236816,-81.28232422,-30.26798401,-73.41911621,-24.64009705,-30.48482971,-19.26445465,-26.26765747,196.1803711,-113.3376343,-113.766272,192.8969482
Z Dorsal patch 257,-808.0543457,-517.5379395,-1248.127539,-640.6638184,-1257.256445,-999.3661133,-964.1133789,-1242.647266,-869.515918,-742.2687012,-502.9270996,-501.1572266
X Dorsal patch 256,29.74164429,94.29799194,23.99819946,25.76038208,40.37793274,32.33844299,29.85713806,34.72940979,80.18015747,-23.0436203,-18.92653503,-32.59394836
Y Dorsal patch 256,511.0291992,-47.54493103,4.495399857,-42.7632782,5.065147781,-0.526525211,9.28294754,3.337725067,223.2062256,-83.93656616,-83.3067749,219.524585
Z Dorsal patch 256,-804.0928223,-508.5388672,-1245.738281,-639.3027832,-1256.944824,-996.2232422,-961.9911133,-1239.405469,-863.7893555,-742.3486816,-501.4124512,-504.620459
X Dorsal patch 255,47.97653503,119.6593872,51.47696533,49.83169556,60.54263306,58.30079346,50.87335205,62.89379883,103.2986572,-11.14398804,-13.58330688,-21.78869934
Y Dorsal patch 255,580.5237793,16.40374603,76.893927,28.302948,73.79202271,65.01986694,70.55598755,68.82844849,278.0744141,-22.99417419,-23.75039978,285.8763184
Z Dorsal patch 255,-822.6148438,-520.5691406,-1267.682227,-663.4625488,-1287.784473,-1023.879102,-985.4121094,-1267.87959,-878.6397461,-767.2202148,-526.6632324,-523.8458496
X Dorsal patch 254,15.15642853,80.54979248,14.790271,14.19273682,19.02274323,14.52379761,11.0973259,17.04695282,66.08470459,-41.14984436,-40.82137756,-51.73759766
Y Dorsal patch 254,559.99375,-1.000607681,57.2276123,12.0439476,56.62278442,46.68010254,55.25495605,50.80390625,264.056543,-39.83646545,-40.99858093,266.9895508
Z Dorsal patch 254,-797.5100098,-508.8025879,-1243.262207,-638.1648926,-1248.893359,-993.0602539,-958.0424805,-1237.482227,-863.5112305,-731.8708496,-491.8833984,-490.3534668
X Dorsal patch 253,26.93957214,104.6487061,34.02479553,32.52424011,40.87467041,39.24202881,35.35436096,44.14774475,81.38595581,-30.58113403,-29.73875122,-39.18565369
Y Dorsal patch 253,613.645752,47.17490845,108.5411987,65.38764648,111.8486084,101.7564697,105.4382202,104.6893921,317.3051758,15.90366821,12.33571014,325.0479248
Z Dorsal patch 253,-812.3313965,-522.1798828,-1263.189844,-659.7436523,-1269.079297,-1013.949609,-972.9832031,-1257.473145,-868.4599609,-749.9437012,-513.054541,-502.1222656
X Dorsal patch 252,32.697229,109.3002319,37.63690796,37.01739502,44.44760132,42.16728821,36.90363464,46.15605774,93.07572632,-23.03651123,-23.56880951,-32.09234009
Y Dorsal patch 252,582.0056152,22.05206757,80.80725098,32.67479248,76.0751709,67.42885742,74.30239258,71.73157349,282.5551025,-19.09224091,-20.57266388,289.4431641
Z Dorsal patch 252,-823.1795898,-528.1124023,-1271.424609,-666.2322754,-1281.597461,-1022.140527,-982.4041016,-1268.312402,-880.0001953,-763.8609863,-524.053125,-519.6174316
X Dorsal patch 251,22.0702179,94.7897583,24.89955902,24.24806061,32.21627197,28.75849304,24.09745941,30.86135864,79.50025635,-32.23796387,-31.63976746,-41.73719482
Y Dorsal patch 251,585.0414551,25.44157104,82.66984863,37.31661682,82.57103882,72.25932007,79.25979004,75.48544922,287.0243652,-13.24174042,-15.07987518,293.9806641
Z Dorsal patch 251,-808.8419434,-520.5023926,-1257.307617,-653.4714844,-1265.819727,-1008.59375,-969.9956055,-1251.720313,-870.0269531,-748.1231934,-508.015918,-502.3070801
X Dorsal patch 250,24.52126007,95.05232544,23.96721344,25.37715912,31.26797485,25.91405945,21.86134186,27.76921082,80.65258789,-33.47800293,-32.15796814,-44.89464722
Y Dorsal patch 250,567.6477051,6.275817108,62.95040283,17.90163269,60.89235229,50.42455444,58.16766357,52.53622437,265.7663086,-36.91925659,-36.45638733,271.1314209
Z Dorsal patch 250,-814.3233398,-521.3243164,-1260.710938,-656.0525879,-1270.731934,-1013.812598,-976.2124023,-1257.85,-881.3053711,-753.1993164,-513.5712891,-510.123584
X Dorsal patch 25,-34.45975647,46.63101807,-32.3445343,-30.79932251,-43.57110291,-41.26076965,-36.69555664,-38.9872467,27.65005493,-87.85748291,-96.88401489,-103.3226196
Y Dorsal patch 25,603.0803711,44.70272827,104.8317993,59.7012207,101.8865173,94.91799316,102.4396484,103.399231,311.4709473,8.15561676,-2.014747047,316.0155518
Z Dorsal patch 25,-814.3838379,-541.8830566,-1260.194824,-660.2142578,-1267.23125,-1010.350586,-972.1254883,-1255.561328,-881.4128906,-739.692627,-496.2688477,-485.5084473
X Dorsal patch 249,6.52755127,71.41519775,0.333565617,3.25967598,8.069184113,3.901153564,2.489898491,4.828538513,54.79151611,-45.91288452,-43.11927185,-59.05888062
Y Dorsal patch 249,501.2968262,-55.66824951,-3.224928284,-46.57960205,-1.548484707,-7.221660614,2.871866417,-2.809946442,211.5751709,-97.45667114,-98.41004639,209.1337158
Z Dorsal patch 249,-801.5166016,-512.2083008,-1242.750586,-636.0484375,-1251.274023,-996.0330078,-959.6810547,-1237.142383,-867.0055664,-733.3723633,-493.0833008,-490.8210449
X Dorsal patch 248,24.51442108,92.17776489,24.23274384,23.93906708,31.15219116,23.78847656,21.11471405,26.10119019,77.82380371,-33.59136353,-32.27549438,-45.14337158
Y Dorsal patch 248,564.0314453,2.401707268,60.49071655,15.56868591,57.82056274,46.13635254,55.73887939,51.14575195,263.9231445,-37.76144714,-37.81937256,268.9057861
Z Dorsal patch 248,-808.7403809,-516.9526367,-1254.212598,-649.2820801,-1264.844336,-1008.527344,-970.6814453,-1250.215137,-876.053125,-746.4034668,-506.3656738,-504.0127441
X Dorsal patch 247,25.63054504,89.3520752,25.12982025,24.07419891,39.86773376,30.61193848,24.17241669,35.05718079,80.18609619,-26.12335205,-27.1318573,-35.80465698
Y Dorsal patch 247,539.2295898,-24.65618896,35.7304657,-12.1815239,37.51924438,26.17258301,36.71357117,33.90596008,249.7890625,-58.16603394,-58.03253784,249.0558594
Z Dorsal patch 247,-798.7147461,-507.0839355,-1244.586621,-637.1663086,-1250.466406,-993.8839844,-960.1621094,-1235.616211,-861.8368164,-736.4094727,-496.5288574,-496.3180176
X Dorsal patch 246,57.77205811,123.4244751,59.22579346,59.37335205,68.11583862,64.8354126,56.00378418,69.9038269,105.7133301,-4.710361099,-5.952038956,-15.29813995
Y Dorsal patch 246,562.2530273,-3.006053162,57.72485962,10.20081329,55.71566162,45.96540527,53.84247437,49.50421753,263.0046875,-38.64792175,-37.86870728,267.9257568
Z Dorsal patch 246,-819.9428711,-515.3104492,-1263.865918,-660.1855957,-1278.972266,-1015.623242,-979.8700195,-1256.507422,-873.7524414,-761.3203613,-522.7451172,-520.0523926
X Dorsal patch 245,26.13810425,99.04025879,26.45940552,28.24790649,31.5493042,28.51846619,25.20941315,30.50272217,82.76845093,-32.10762024,-31.12832336,-42.72475586
Y Dorsal patch 245,570.3816895,10.55595245,66.96513062,20.06073151,64.91740723,55.32782593,61.34674072,56.86444702,269.8003418,-33.36612549,-33.14117432,274.8749023
Z Dorsal patch 245,-819.3939453,-524.9715332,-1267.038574,-662.3380371,-1275.988281,-1018.88125,-981.231543,-1264.538477,-884.290332,-759.0721191,-519.8341309,-515.6052734
X Dorsal patch 244,21.15565643,86.20649414,20.92909698,19.91507874,25.76166382,20.39517822,16.45733185,23.11003113,71.91794434,-37.55382385,-36.01039124,-46.43866577
