Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
Z Posterior patch 89,-837.4720703,-542.7960449,-1291.462012,-688.1083008,-1300.973047,-1039.756934,-1001.465137,-1286.49375,-894.0992188,-778.4519531,-539.7899902,-535.1759766
X Posterior patch 88,21.97973633,106.1620972,27.86425171,27.84822388,28.74701538,27.57110596,25.14419861,33.84779663,85.20650635,-38.41500244,-43.05622864,-49.45374146
Y Posterior patch 88,613.138623,45.83904419,109.5301025,60.06608887,110.2301636,103.1183228,105.7725586,105.3208374,318.3138672,15.32586823,12.68596191,326.2087402
Z Posterior patch 88,-835.9296875,-545.8333984,-1290.145605,-687.4984863,-1297.733984,-1039.596777,-1000.334082,-1286.22666,-896.6107422,-774.4191895,-537.2462402,-531.1917969
X Posterior patch 87,1.339107037,87.05032959,5.347312164,5.215465546,2.215596771,3.350648499,3.126396942,8.658056641,65.32575073,-59.0427063,-66.63058472,-73.11946411
Y Posterior patch 87,615.6757324,51.45848389,114.9067871,64.86200562,115.0096558,108.3087524,110.2452759,109.7469238,322.4361084,18.94151611,12.38710022,328.4630127
Z Posterior patch 87,-836.056543,-553.6601563,-1288.100098,-689.1926758,-1298.066309,-1042.025098,-1001.225684,-1287.94082,-904.8854492,-772.9275391,-536.0459961,-526.088916
X Posterior patch 86,3.593312454,81.81340332,8.83519516,8.805670929,6.757110596,7.116149139,7.587429047,13.79753723,62.99266357,-52.6519043,-59.27886963,-64.76092529
Y Posterior patch 86,614.0124023,50.55278015,112.4181274,64.22086182,116.6287231,109.2921753,108.7381958,111.4344727,321.5249268,15.76082153,15.26935577,327.6091309
Z Posterior patch 86,-812.0466797,-531.1841309,-1263.827637,-661.3089355,-1267.263867,-1014.507813,-975.003418,-1258.427441,-879.0161133,-749.2233398,-511.6356934,-501.5201172
X Posterior patch 85,16.20017242,98.17468262,23.00940094,22.95400848,24.36615295,24.35276184,23.24735718,29.81706543,76.33540649,-40.63144226,-45.400177,-50.33573914
Y Posterior patch 85,618.4142578,49.69935608,114.785144,66.10025635,116.1028809,106.960083,112.3152588,108.4025635,323.1999756,21.02179108,19.75720825,332.0749756
Z Posterior patch 85,-818.8124023,-532.536377,-1272.75127,-668.7384277,-1277.148145,-1021.192188,-982.2938477,-1266.605859,-880.4900391,-756.3908691,-518.7182129,-511.9881348
X Posterior patch 84,26.13947449,108.8378906,32.45697021,32.57662659,35.74179688,33.98853149,30.94304199,39.96729126,87.82493286,-33.06669312,-37.04080811,-43.56290283
Y Posterior patch 84,612.5443359,44.46205444,108.0770874,60.72021484,109.9434326,102.0227539,105.7700928,104.0822021,316.0141846,13.02204132,11.91319046,323.8759766
Z Posterior patch 84,-831.2837891,-540.3756348,-1285.069531,-682.0174316,-1293.203027,-1034.491406,-995.1950195,-1280.52373,-890.2229492,-769.9975586,-533.4479492,-526.9649414
X Posterior patch 83,29.5887146,114.324292,35.00398865,34.82987366,36.79926758,34.91557617,32.65669861,40.73006287,93.80391846,-32.67965698,-36.29856873,-43.959375
Y Posterior patch 83,608.8906738,41.31465149,104.7256592,55.55758667,104.3861694,98.14118652,100.1113831,98.84639893,313.1614746,9.997637939,6.658132935,319.8158447
Z Posterior patch 83,-841.9473633,-548.2457031,-1296.427246,-693.2439941,-1305.712988,-1044.187207,-1006.609082,-1291.691113,-899.7819336,-782.0695313,-542.9850098,-538.8283691
X Posterior patch 82,-2.46126442,77.69351196,2.148836899,2.770845413,0.065695894,-0.713364697,0.190599012,6.092394638,59.02958374,-59.2675354,-65.6069519,-70.24798584
Y Posterior patch 82,612.9980957,51.1942688,112.9645874,63.07251587,117.2825684,105.9619507,106.5984497,108.2184448,319.9824463,14.44320374,11.47986069,322.7378906
Z Posterior patch 82,-815.6399902,-536.0027832,-1266.88623,-665.9036133,-1271.851855,-1018.887402,-978.2675781,-1263.021191,-883.6318359,-752.0425293,-514.4541016,-504.8838379
X Posterior patch 81,37.06425476,120.6768433,42.60358887,42.29052124,45.62140198,43.05955505,40.21862183,49.55193481,99.28359985,-26.87901917,-29.51265259,-37.53890686
Y Posterior patch 81,607.9635742,39.75593567,101.5077148,55.02675171,102.6348022,93.90917969,97.01276855,96.43203735,309.7596924,6.703663635,3.843759537,315.3273193
Z Posterior patch 81,-841.9975586,-546.0788086,-1296.921582,-692.9929688,-1306.768164,-1043.859277,-1006.519336,-1291.501855,-898.290918,-783.632666,-543.5785645,-540.2701172
X Posterior patch 80,9.03663559,89.79406128,14.76817017,14.51767426,13.12044525,14.14375763,13.23528137,20.38053436,69.78018188,-48.02113037,-53.56206055,-60.28950195
Y Posterior patch 80,616.5588867,50.70700378,114.0524048,65.55262451,115.6057373,107.9284546,111.4490967,110.3525513,322.1808105,19.1338974,16.21199493,330.8114258
Z Posterior patch 80,-818.4930176,-535.1541016,-1271.780176,-668.5921875,-1275.769922,-1021.43623,-982.0539063,-1266.649316,-883.5714844,-756.2637207,-520.1076172,-510.1921387
X Posterior patch 8,-45.41880188,45.28337402,-45.33183594,-43.90433044,-53.19445801,-48.45688171,-45.14904175,-49.85515747,21.46893005,-102.8149048,-109.1380127,-122.1079468
Y Posterior patch 8,603.0639648,40.35064087,103.8268921,52.95701904,98.83214111,91.74189453,97.42541504,96.66174927,308.8907959,2.606290054,-6.463388824,311.1843506
Z Posterior patch 8,-841.5601563,-568.0210938,-1289.681348,-689.8045898,-1295.916895,-1042.513672,-1002.894922,-1286.430078,-913.3789063,-766.0823242,-522.8942383,-512.6736328
X Posterior patch 79,17.09826965,96.90523071,23.6768692,23.56784363,25.89203186,25.95331421,23.1326355,31.32512207,74.77387085,-40.10930176,-43.54502563,-49.48126831
Y Posterior patch 79,618.9364258,50.66664124,115.9607666,67.9722229,117.9343262,108.8616943,113.037854,110.9048706,323.2033691,20.89621277,19.22411499,332.2003418
Z Posterior patch 79,-813.5023438,-527.851123,-1266.709863,-662.3797852,-1270.68125,-1015.047559,-976.5132813,-1260.627344,-875.3772461,-750.5542969,-514.1070313,-505.2095215
X Posterior patch 78,-1.189864922,74.61241455,4.782078171,4.351134491,2.368242264,2.311734772,2.446004868,7.4793396,57.09440918,-53.97906494,-60.40546875,-65.57294922
Y Posterior patch 78,613.0394043,50.53852844,110.013501,62.75297852,117.9468506,110.9472656,110.7016357,110.8879761,319.9901611,14.89446869,15.73102875,326.2878174
Z Posterior patch 78,-801.5899902,-522.8707031,-1251.195508,-648.6425781,-1255.610645,-1002.294922,-965.8332031,-1244.480566,-870.5589844,-738.8950195,-500.6708008,-489.4822754
X Posterior patch 77,19.57808533,96.3161499,26.75744019,24.88724518,28.78914185,28.97971191,24.19615479,34.45606079,74.15877686,-38.05924377,-40.23439941,-47.75252075
Y Posterior patch 77,620.4026855,53.30007935,116.4757202,70.68790894,120.8985107,111.7667969,113.4913818,111.9363037,323.9476318,20.78991241,19.8986084,332.3742188
Z Posterior patch 77,-807.4163086,-522.1287109,-1259.848242,-655.1706543,-1264.36582,-1008.358398,-970.3794922,-1253.119727,-869.3999023,-745.0323242,-509.1272461,-498.831543
X Posterior patch 76,-1.416200256,76.50205688,4.067692184,4.011798859,0.402564383,1.92647953,2.317575073,7.936817169,58.16541748,-56.13909302,-62.2465332,-67.76223755
Y Posterior patch 76,612.4178223,50.44177551,111.258728,62.54763794,118.1231323,107.7720215,107.7014282,109.8755493,320.1658691,13.5348877,12.37538834,324.4622803
Z Posterior patch 76,-808.9570313,-529.6511719,-1259.47666,-657.7251953,-1263.467969,-1011.146387,-971.7236328,-1254.435352,-877.3640625,-745.4866211,-507.7583496,-497.1477051
X Posterior patch 75,8.616091156,84.53843994,15.40473022,13.82120209,14.43883972,15.27120056,12.30499954,21.00980988,65.36044922,-46.85509949,-50.68329468,-57.85341187
Y Posterior patch 75,616.6053711,50.61065979,112.2583984,66.17597656,119.4283447,112.5140991,112.5460693,113.552417,322.3797852,18.00793762,16.92961426,330.2113281
Z Posterior patch 75,-804.071582,-522.474707,-1255.306348,-651.5643066,-1259.70918,-1005.420215,-967.3743164,-1248.237402,-870.1448242,-742.1333496,-504.6255859,-493.7969238
X Posterior patch 74,10.80983734,95.45871582,16.41872711,15.77424927,14.47807159,14.87786407,13.93520203,20.89893036,73.94066162,-48.87513428,-54.83604126,-61.07463379
Y Posterior patch 74,615.4786133,49.9815918,113.6676636,62.96599121,111.8243164,104.7141479,109.2672852,107.3628906,321.1338623,18.40370178,14.58695679,327.7642578
Z Posterior patch 74,-832.4619141,-546.9762695,-1285.463379,-684.229834,-1293.210449,-1036.883301,-996.7082031,-1283.459668,-897.4577148,-769.9314941,-533.756543,-525.6062012
X Posterior patch 73,28.73346558,115.3757324,33.76195068,33.70557251,34.46210327,32.22249756,30.1074646,38.16047058,94.48895264,-34.74981384,-38.24925537,-47.49461365
Y Posterior patch 73,608.0373047,42.02095032,104.0100098,53.72669067,103.1451172,97.74241333,97.90789795,97.6270752,312.388208,8.584857178,4.957857513,318.346582
Z Posterior patch 73,-847.2636719,-552.8422363,-1301.856152,-699.004541,-1311.626758,-1048.952051,-1012.047266,-1297.584375,-904.8157227,-787.0577148,-547.404541,-543.5711426
X Posterior patch 72,13.28073883,88.45855713,19.92424622,17.93253632,20.88357239,21.85914154,17.15072021,27.57010193,68.56610718,-42.745224,-45.37219849,-52.95019531
Y Posterior patch 72,619.0072266,52.96608887,115.9228638,69.4987915,121.1317505,113.0825317,113.4049316,113.4049438,323.3573486,19.77468262,19.20549774,331.6339355
Z Posterior patch 72,-802.6778809,-520.0833008,-1253.802441,-649.7749023,-1258.765527,-1003.747852,-965.4077148,-1246.595898,-867.0938477,-740.7649414,-503.8455078,-492.7597656
X Posterior patch 71,20.90078125,103.5767578,28.80224915,29.87280579,33.90222473,32.26325073,28.51283264,37.76426697,81.19099731,-34.76659241,-38.86509705,-44.91999207
Y Posterior patch 71,616.886377,47.26430054,112.7945068,65.26172485,114.8174438,107.0343506,109.7369263,108.2818481,321.2713379,19.15314636,17.33874359,330.0940918
Z Posterior patch 71,-819.0280273,-530.9103027,-1272.635254,-668.6024414,-1278.710254,-1022.247852,-982.7141602,-1267.480859,-878.7361328,-756.9564941,-520.785791,-513.0021973
X Posterior patch 70,27.83883667,109.3564209,35.42700195,35.72054138,41.24599915,39.13450317,34.36563721,44.37471008,87.33146973,-29.56192932,-32.83250427,-39.25374756
Y Posterior patch 70,615.247168,46.95810547,110.1319824,64.66002808,112.9517944,104.4255981,107.5142456,105.6770264,318.6797119,16.45809784,14.64661407,326.5577881
Z Posterior patch 70,-822.0227539,-531.2327148,-1274.528223,-671.1518555,-1282.010156,-1024.712891,-985.1429688,-1269.638574,-879.0333984,-760.2371582,-524.9864258,-516.5579102
X Posterior patch 7,-22.64212036,57.41964111,-15.54356995,-15.72690887,-24.3540329,-24.46400146,-20.00168304,-20.0155365,40.43218384,-70.95330811,-81.14810181,-82.52324829
Y Posterior patch 7,617.6225098,55.09932251,116.6804932,70.19075928,120.1659058,111.6138306,113.5919556,115.6500488,323.9943115,18.8839386,14.19130554,330.5945068
Z Posterior patch 7,-803.1706543,-530.1521484,-1250.945215,-649.7724609,-1255.260645,-1002.417578,-963.9133789,-1243.52207,-871.6664063,-734.967334,-494.7651367,-483.3380859
X Posterior patch 69,-2.072520065,80.6343811,2.09954834,3.4037117,-1.251230812,0.951938725,0.819059563,6.647294617,61.43084717,-58.70454712,-66.35847168,-72.28989868
Y Posterior patch 69,613.6788086,51.40244141,115.1122681,64.27985229,114.7734009,105.8256958,107.2610962,106.730249,319.9815674,15.82267761,11.90563965,325.2250488
Z Posterior patch 69,-824.1611328,-543.4613281,-1275.842969,-674.7469727,-1283.867969,-1029.46709,-987.2896484,-1274.306836,-891.9371094,-761.3849609,-523.788623,-514.717041
X Posterior patch 68,6.571482849,91.89046021,11.50353546,11.2961525,8.708760834,9.521968842,9.056443787,15.01007233,70.57010498,-53.65916138,-60.55095825,-66.56878052
Y Posterior patch 68,615.8674316,50.7834198,114.4179443,64.23007202,112.9807861,105.8429199,109.3301636,107.6283813,321.6512451,18.4168396,13.34298096,327.8454346
Z Posterior patch 68,-834.9023438,-550.5544922,-1287.083594,-687.2489258,-1296.081055,-1039.826465,-999.3058594,-1286.558691,-901.3435547,-772.0958496,-535.8231445,-527.0128418
X Posterior patch 67,9.232983398,87.19941406,15.21897583,14.73410645,13.76892242,14.64805145,13.32502289,20.73950806,67.42072754,-47.01004333,-52.44954224,-59.19465942
Y Posterior patch 67,616.1890625,50.69369812,113.0168701,65.478125,119.0127319,111.3680542,112.0735474,113.3234131,322.7263428,17.63226471,16.10874176,330.9260498
Z Posterior patch 67,-810.9569824,-528.4790039,-1263.510938,-659.7357422,-1266.83457,-1012.949805,-974.1592773,-1257.103906,-876.365625,-748.5848145,-511.3776855,-501.2394043
X Posterior patch 66,11.43726883,97.44749146,16.79447784,16.28322906,14.29135895,14.30910797,14.13628387,20.65737152,75.99951172,-49.42223816,-55.71726685,-62.32382202
Y Posterior patch 66,614.6799805,48.67027893,112.2161621,61.68001709,111.0103638,104.7479126,107.8060913,106.6696533,320.1860352,17.15522156,12.77791443,325.8405029
Z Posterior patch 66,-839.1891602,-552.1729004,-1291.293945,-691.2148926,-1300.146777,-1042.538184,-1002.903418,-1290.720215,-902.7021484,-776.0819824,-539.0087402,-531.4803223
X Posterior patch 65,13.68866272,95.74169312,19.65713959,19.15699158,19.15848694,20.06995697,18.64245453,25.97241516,74.55169678,-44.1946167,-49.60156555,-55.65444946
Y Posterior patch 65,617.4354004,50.97716675,114.5303711,64.83840942,115.2214111,107.114917,111.8976563,108.8848145,324.0273438,21.68544464,20.2470047,332.8907471
Z Posterior patch 65,-822.4600586,-537.3248535,-1276.479492,-672.9132324,-1281.280273,-1025.93418,-986.5638672,-1271.485059,-886.4362305,-760.563623,-525.1611328,-516.2120117
X Posterior patch 64,18.63894043,100.6578369,25.48079681,24.4751236,27.00243225,26.34981384,23.56322479,32.17911987,80.40015869,-38.24496155,-42.99497986,-49.93963013
Y Posterior patch 64,616.609375,47.46984863,113.2740967,62.75182495,113.9413696,106.3522705,109.4726074,107.2492554,321.5696045,19.13575134,17.103125,329.7881348
Z Posterior patch 64,-824.2108398,-536.7926758,-1278.331445,-674.1219238,-1284.132813,-1027.768262,-987.6017578,-1273.029395,-885.5950195,-762.070752,-525.5411621,-518.3069336
X Posterior patch 63,24.38544312,110.9840698,29.71122131,29.60450439,29.38431702,27.59826355,26.28397217,34.08295288,90.51271362,-38.87513428,-43.57510681,-51.42859497
Y Posterior patch 63,612.0027832,44.97809448,109.0642212,58.07404175,107.513501,102.7987305,101.3899231,102.3086182,316.0324951,12.82864532,8.725063324,323.5593506
Z Posterior patch 63,-847.5842773,-554.5063965,-1301.80127,-699.7471191,-1310.761621,-1049.182031,-1011.911426,-1298.398047,-906.1561523,-786.1881348,-546.784375,-542.6753906
X Posterior patch 62,3.946851349,80.21461792,9.600678253,9.118978119,7.876324463,8.578456879,7.750395966,14.38577271,61.95407104,-50.93824463,-56.54012451,-62.6038269
Y Posterior patch 62,614.2785645,50.21738892,111.121106,64.28248291,117.7137573,110.592627,110.1446899,112.2966431,321.1030273,15.89028931,15.56192627,328.1771973
Z Posterior patch 62,-805.7030273,-525.395166,-1256.79668,-653.7233398,-1260.529688,-1007.357031,-968.9423828,-1250.247266,-873.1194336,-743.2706055,-505.5063965,-494.7241699
X Posterior patch 61,34.94161682,119.8283936,39.43106689,38.89262085,41.23773499,39.114505,35.98797607,45.05705261,97.9789917,-29.75003052,-32.89364929,-42.27504272
Y Posterior patch 61,606.917041,39.29328918,100.7986633,51.67491455,100.9709839,95.09452515,96.31591187,95.40931396,309.4099365,6.284910583,2.679411125,314.7036133
Z Posterior patch 61,-846.3982422,-550.8690918,-1302.102832,-697.2481934,-1311.498633,-1048.686035,-1011.621191,-1296.713477,-903.4193359,-787.9759766,-546.7633301,-543.823584
X Posterior patch 60,25.58582916,106.8639526,34.49190674,33.53407898,39.72067261,37.62663574,32.63098145,43.02931519,83.37111816,-31.08864746,-34.18467407,-41.30388794
Y Posterior patch 60,618.2139648,48.88639832,112.6077148,67.87201538,115.5936523,106.592395,109.0437744,107.6411377,320.9872314,18.84843292,16.55954742,328.9656494
Z Posterior patch 60,-817.8071777,-527.679541,-1269.415137,-666.0412109,-1275.648926,-1019.363965,-979.9287109,-1264.14873,-874.6347656,-754.4772949,-519.771875,-510.2916016
X Posterior patch 6,-6.672988892,78.37884521,-1.426800442,-1.739057159,-4.199973679,-3.757481003,-2.750798416,-1.759942055,56.87161255,-63.67052612,-72.64299927,-79.40169678
Y Posterior patch 6,614.2908203,51.96806641,116.1715332,64.75898438,114.3896362,106.4116699,108.7585205,108.3811401,320.4774414,16.80433502,12.09977646,326.19375
Z Posterior patch 6,-827.7692383,-547.9702637,-1279.591309,-678.9096191,-1287.662988,-1034.021191,-990.6148438,-1278.934375,-897.0737305,-764.5508301,-526.0801758,-516.5508789
X Posterior patch 59,3.639611435,87.76260376,8.797851563,8.576696777,5.511098099,7.033920288,6.601873016,12.49861755,67.01647339,-55.32147217,-62.01515503,-68.38022461
Y Posterior patch 59,616.2263184,51.41801147,113.8514038,65.46417236,112.9800171,105.838501,109.3489502,107.6849976,321.4467529,18.12885437,13.33297729,328.184082
Z Posterior patch 59,-829.2857422,-546.7635254,-1282.180664,-681.1784668,-1290.14043,-1035.023926,-993.4869141,-1280.360938,-896.669043,-766.8689453,-530.6378906,-521.3511719
X Posterior patch 58,30.63588867,111.9403198,37.35099792,37.78279419,42.88610535,40.91235962,37.21580811,46.26682739,91.30080566,-27.89951477,-31.28365173,-37.06784668
Y Posterior patch 58,612.5020996,44.62659912,107.6043579,61.49000854,109.4395752,101.3206787,105.6784546,102.8716187,316.34729,13.93216858,11.53035049,323.4321045
Z Posterior patch 58,-827.2992188,-535.1466309,-1280.340918,-676.9013184,-1288.789355,-1030.004688,-990.7201172,-1275.520996,-884.4207031,-766.8126465,-530.3302246,-523.3550293
X Posterior patch 57,24.17888184,106.3851318,30.83041992,31.05661926,35.24320679,33.25112305,29.71853027,39.09509277,85.01061401,-33.41640015,-37.53495178,-43.90457764
Y Posterior patch 57,614.0027344,46.04884338,109.7158325,62.9147644,113.2093262,104.9585449,107.9669922,106.1913208,318.4998291,15.34192657,13.88238525,326.5485352
Z Posterior patch 57,-825.312793,-535.9396973,-1278.883691,-675.6162109,-1286.79082,-1029.168555,-989.1720703,-1274.437891,-884.4610352,-763.3464355,-527.3684082,-520.303125
X Posterior patch 56,20.36912842,103.5743408,26.77235413,26.29787292,28.13885498,26.95628052,23.981073,33.20097046,82.50348511,-38.51418762,-42.66253967,-49.75559387
Y Posterior patch 56,613.6814941,46.2318573,110.7604248,60.91033936,111.6140747,103.9851685,107.0098999,105.9655029,319.4469482,16.10749664,14.99972992,327.0144531
Z Posterior patch 56,-830.3910156,-541.8102051,-1284.497852,-681.3067383,-1291.652246,-1034.391895,-994.255957,-1280.240234,-891.7814453,-768.5729004,-532.4073242,-525.3901855
X Posterior patch 55,32.07241821,114.0894897,38.51521606,38.8214325,43.12737122,41.50717773,38.24522705,47.22596436,93.89541016,-27.3755249,-30.92599792,-36.88668823
Y Posterior patch 55,610.5299316,43.01221619,105.5728394,59.33233643,106.769397,99.00217896,103.0338989,101.0502991,314.5794678,12.10235138,9.676417542,321.0407471
Z Posterior patch 55,-832.1697266,-539.0060059,-1285.668848,-682.327832,-1294.629395,-1034.620215,-995.7854492,-1280.835352,-889.3942383,-772.4637695,-535.25,-529.0915039
