Name,CW_NR0718,CW_M1937,CW_M22233,CW_M22220,CW_M11977,CW_M21375,CW_NR1328,CW_NR1351,CW_NR1352,CW_NR1353,CW_NR1609,CW_M1943,CW_M11973,CW_M11,CW_M68,CW_M1942,CW_M11968,CW_M3721,CW_M11976,CW_J11665,CW_J5422,CW_J6203A,CW_J6203B,CW_Wombat_Common,NHNW_B118,NHNW_B131,NHNW_B135,NHNW_B14,NHNW_B40,NHNW_B42,NHNW_B79,NHNW_B93_Anomaly,NHNW_J13143,NHNW_J13144,NHNW_J13145,NHNW_J14051,NHNW_J6239,NHNW_JM12487,NHNW_JM18942,NHNW_JM19739,NHNW_JM2546,NHNW_JM7474,NHNW_JM7475,NHNW_JM8463,NHNW_JM8466,NHNW_SNC1,NHNW_SNC2,SHNW_M8783,SHNW_M8746,SHNW_M8887,SHNW_M8748,SHNW_M8801,SHNW_NR1326,SHNW_NR1348,SHNW_NR1349,SHNW_M8807,SHNW_M8749,SHNW_M8867,SHNW_M8752,SHNW_M8774,SHNW_M8952,SHNW_M8892,SHNW_M8951,SHNW_F_Poor_Teeth,SHNW_Holly,SHNW_J16968,SHNW_J17772,SHNW_Kyle,SHNW_M_Good_Teeth,SHNW_M_Poor_Teeth,SHNW_Mr_Fox
Y Dorsal patch 234,-23.54441681,-115.6277222,-119.401416,456.8095215,172.3541138,183.3844727,-55.93687134,-15.23093262,-38.21045532,-71.81921997,-62.640271,-131.6788086,444.5342285,181.5125488,176.5223633,-104.4036377,-108.0463623,205.6829102,197.8576172,-51.8109314,-48.66025085,-96.70393677,-57.71536255,-67.21607056,-46.07625732,-50.49955139,-51.72623291,-51.45982666,-46.44697876,-52.61474609,-54.98765259,-50.11026611,-36.31587219,-43.43540955,-39.13832397,-46.28538208,-50.35439148,-28.7618866,-95.65457764,-85.70088501,-22.2842453,-93.40270996,-44.80355835,-50.9528595,-44.02000122,-44.83898315,-27.33121643,-115.9859375,-108.8187012,433.0956055,176.4509766,184.0606689,-19.24764252,-16.42887421,-15.62431641,-111.5075806,-132.9218994,418.3970215,169.3832397,-115.0063965,-134.2197266,176.0474243,172.3835693,-93.17068481,-57,-35.24844055,-29.06003723,-82.13522949,-86.79260864,-111.0364868,-102.7594604
Z Dorsal patch 234,-247.2190918,-795.2478027,-799.4749023,-814.844873,-806.2976563,-799.7688477,-539.823291,-603.4000488,-965.8977539,-222.1251221,-877.8446289,-775.129248,-781.5321777,-780.5255859,-777.2047363,-526.262207,-524.1059082,-535.1389648,-532.5726074,-1260.053223,-1260.991309,-647.1988281,-1251.860645,-846.6162109,-1243.881152,-1252.366602,-1011.190625,-1242.844238,-1256.212402,-1259.497656,-995.3626953,-1260.764648,-1249.012402,-963.4921875,-1240.650684,-1242.297266,-1238.51582,-1252.014746,-934.234668,-926.8384766,-1251.016602,-924.68125,-1248.482129,-1244.649121,-992.4336914,-992.0106445,-1258.135449,-862.0014648,-869.3790039,-877.5423828,-872.9824219,-871.1027344,699.6598633,381.8038818,1000.061816,-733.0637695,-741.2134277,-751.3036621,-743.9784668,-496.3436523,-501.9956543,-504.414502,-498.7229492,-822.1738281,-944.0041016,-1250.638281,-1251.704395,-1000.695898,-857.6526367,-841.7503906,-919.1477539
X Dorsal patch 233,17.71644745,83.52271118,-32.57130737,20.34410553,71.30717773,-37.60836792,17.13259735,21.12928925,14.2212738,19.07931366,19.48995667,-41.22448425,21.76605072,74.01560059,-43.37471008,83.80201416,-32.75788879,72.77162476,-52.05040283,20.43446808,22.0458725,18.63759613,19.27167816,22.07307434,21.12823029,27.12848816,19.13892365,21.26478119,19.7843338,24.09498901,20.62138977,16.95180817,15.32794037,15.57629395,16.29418793,18.39726257,24.09821014,22.22893372,16.93841705,24.3111496,21.05511017,18.59447021,20.9772522,19.0073761,11.28246994,21.76329041,20.80378418,78.10881348,-40.20217896,1.583021355,71.35979614,-48.76269226,16.59421692,19.66578522,15.30117798,80.5475769,-35.83884888,13.665448,-37.63548584,75.92531128,-35.74732361,64.85233765,-45.59614563,20.2179718,22.80200043,17.85526428,15.40500488,10.75976257,4.52108078,30.11055908,30.82950745
Y Dorsal patch 233,77.56676636,-27.09841919,-26.63716431,548.6478027,257.8507568,275.0007568,44.98542786,89.50701904,55.82184448,25.5675827,32.24621582,-38.7203064,542.4405273,263.8175781,265.954834,-12.44015732,-10.89972382,290.5601074,286.2620605,42.48760071,51.11874695,0.00637849,46.87624817,33.94046326,38.79503174,45.02432861,40.22389526,41.6486908,42.20674438,46.82949829,34.56076965,38.74156189,52.3756897,44.83442993,46.09424744,48.14373169,40.18579407,54.94375,-9.331775665,5.754132462,73.65021973,-0.493372679,54.10488892,37.240802,49.48169861,47.78837585,51.91109009,-34.50037842,-30.9566864,510.6834473,254.7519287,261.4808105,61.16851196,62.9199585,59.83654785,-35.95345764,-49.9275238,506.6034668,248.8129639,-37.14559021,-50.75880432,250.2354004,256.9662598,-8.026342773,-1.054300022,41.43594666,48.9361145,-6.555190277,-13.8019516,-38.40464478,-31.73786316
Z Dorsal patch 233,-231.2256592,-782.1955078,-787.6243164,-797.0205566,-788.7892578,-787.116748,-528.5768066,-585.4047852,-945.1791016,-206.5209473,-853.4851563,-765.9807129,-768.524707,-764.9489258,-762.1496582,-507.7130371,-514.8644043,-520.4430176,-523.8362305,-1248.441113,-1254.528711,-636.0324219,-1242.659473,-833.9216797,-1241.522949,-1248.763379,-1004.814844,-1237.332227,-1250.977441,-1252.626855,-992.3936523,-1256.815918,-1245.854102,-958.4007813,-1235.294727,-1233.150488,-1237.172461,-1255.130664,-933.8746094,-919.7195313,-1245.336426,-903.2868164,-1241.209668,-1239.682813,-981.7982422,-990.7619141,-1259.007617,-846.3297852,-862.5710938,-865.8986328,-862.6913086,-860.4259766,707.982373,395.8175781,1018.005078,-720.651123,-732.2984863,-740.9210938,-736.8129883,-485.5159668,-492.5219727,-486.3045898,-491.1861816,-818.9873535,-887.1158203,-1244.098926,-1246.909277,-976.671875,-834.9704102,-837.5418945,-865.5283203
X Dorsal patch 232,10.28650436,78.91296997,-39.34005737,14.70573273,67.39893799,-42.54195557,10.581147,14.5960144,6.954129028,14.78072662,12.06865311,-45.91307373,14.80640106,68.17210083,-46.78604126,78.94234009,-41.65240784,68.26055908,-55.02849731,13.33010254,13.78683472,12.62991867,10.69370041,14.32988434,16.73861389,22.67988281,14.27618103,15.4401062,16.8662735,20.78522797,16.58097076,14.10183105,12.83380127,13.2460144,13.1888092,13.60226746,19.08621521,18.18182831,11.77334595,18.28197784,16.20499115,13.97722626,17.53973083,14.9641449,10.27130051,19.97920074,15.04191437,75.02114258,-42.23779297,0.928956318,65.63416138,-47.03210754,12.56791763,17.58596344,12.95426636,78.93679199,-35.64833984,11.08656616,-39.49177246,73.95578613,-34.61510925,62.01327515,-47.44766846,15.52161255,16.12039948,13.19222565,13.48659058,7.662718201,0.907831573,27.28156433,29.01933899
Y Dorsal patch 232,50.54846497,-50.48439026,-49.58276978,523.7446289,233.5357422,252.7780518,21.57845917,58.24555664,28.99831543,0.899362278,2.446465492,-62.06704102,517.1112793,240.1308594,241.6828125,-35.19330139,-38.14374695,267.145166,263.6189941,17.15344391,23.00823212,-25.44983673,20.59729462,8.5888237,17.9179657,21.41761169,16.92500305,17.24954834,17.40580292,21.4549881,13.60197601,16.19401398,33.40602112,22.8224884,22.67657471,25.19105682,18.76226349,32.90108032,-31.90726624,-16.02380981,51.20463867,-21.78326416,30.43564148,14.71662292,26.84898987,24.06610413,31.30455627,-59.428479,-55.42076416,487.3,232.0984619,241.2137939,38.57579346,37.38131714,37.34642029,-57.75669556,-75.53256226,479.6105469,224.4194092,-60.30310059,-75.64758911,227.3280029,230.9363281,-31.33084106,-18.92929993,18.5251236,25.88016357,-29.4186676,-36.07185364,-60.17982788,-55.29761963
Z Dorsal patch 232,-229.4190674,-782.0408691,-786.4239746,-796.4978516,-789.1501465,-784.669873,-525.5876953,-585.4324219,-944.5976563,-205.2388428,-854.5375977,-761.6814941,-768.1147949,-766.089502,-761.1776855,-507.7330078,-510.8044434,-520.7671387,-519.8583496,-1246.956738,-1250.522656,-633.5660645,-1239.834375,-832.3898438,-1240.191309,-1247.710156,-1004.074512,-1234.330566,-1250.848438,-1253.242383,-991.1206055,-1257.041797,-1244.391211,-956.8820313,-1233.216211,-1232.536621,-1233.288281,-1252.09248,-932.8345703,-921.1547852,-1246.179395,-905.6289063,-1241.556348,-1238.691602,-981.975293,-988.0459961,-1255.129199,-845.9183594,-861.7696289,-864.699707,-862.4010742,-859.8098633,709.013623,395.3506836,1016.773438,-721.5051758,-730.6101563,-740.0447754,-735.7657715,-485.2401855,-491.735791,-487.3951172,-491.4364258,-815.664209,-900.5612305,-1242.797754,-1244.803516,-980.1875977,-837.8595703,-837.7535156,-876.940332
X Dorsal patch 231,16.13268738,87.06772461,-34.79670105,22.13857269,71.6621521,-37.68410339,15.23575745,19.28009491,12.66652298,22.35288696,18.21971436,-42.55263062,18.38109589,72.88555908,-43.12539368,86.44092407,-37.39583435,75.29790039,-51.92727661,18.82453918,18.56487579,18.29976959,14.15639343,17.48782196,22.55402985,29.24029541,21.15268555,22.42773285,23.27966156,27.40249023,22.11183014,21.66861572,20.25437317,20.40399628,20.5355835,20.08773651,25.25349579,22.56620026,18.9410675,25.27986603,23.69377899,19.10991516,22.91684113,22.54290314,17.7793335,26.51405945,20.71715698,85.67098389,-38.08720398,7.502051544,70.26189575,-41.65570374,18.96646881,23.96524811,18.80941925,88.76455078,-30.41462097,17.86488647,-34.00674744,81.96376343,-26.63858643,71.21082153,-42.3300354,23.56605072,18.69499969,19.2986557,20.8081665,16.0112381,8.131426239,33.47101746,34.66847534
Y Dorsal patch 231,19.11378174,-74.93443604,-75.1152832,496.2646973,209.3384766,225.133252,-10.04058762,26.91499939,2.241964149,-26.32709656,-25.34259644,-88.73446045,491.882959,215.9979004,215.7826416,-60.45830078,-66.79227905,241.5992188,240.443042,-11.8050209,-8.163808441,-54.65915527,-8.906481934,-18.68197021,-8.260112762,-8.727141571,-10.39668732,-9.757112885,-8.677259064,-8.43116684,-13.13010559,-11.7428772,7.01054306,-2.756257248,-2.123492241,-1.34281702,-9.039417267,8.831555176,-57.69662476,-45.3066925,23.62276764,-49.82622375,0.204034281,-12.30554276,0.833481121,-3.660225296,5.527809525,-82.65170288,-74.15914917,466.525293,212.3766357,220.9355957,15.23647156,15.02779236,17.45323486,-78.40271606,-96.71968384,456.4508301,204.0401001,-81.9590332,-97.07254028,207.211377,207.4743164,-57.03066406,-31.36409912,-1.803269005,3.75855484,-49.06769409,-55.86519165,-80.74334717,-71.43765259
Z Dorsal patch 231,-237.1443604,-785.7575195,-793.7464844,-804.3784668,-794.1266113,-793.1822754,-530.3408203,-594.218457,-954.152832,-212.9964111,-865.4712891,-769.759668,-772.9105957,-769.9833496,-770.7769531,-511.1791016,-517.9436035,-527.1351563,-525.3314941,-1251.216113,-1255.976563,-638.9462402,-1246.573828,-839.7375,-1246.917383,-1258.903125,-1011.950781,-1243.657324,-1257.905273,-1262.041406,-999.2521484,-1266.02168,-1248.713184,-963.1642578,-1239.640527,-1240.669922,-1242.021387,-1257.167188,-936.8614258,-929.2579102,-1254.71123,-915.8478516,-1252.376465,-1245.449609,-991.8905273,-995.7925781,-1261.343652,-854.1161133,-868.1886719,-875.4070313,-866.4487305,-869.4990234,703.1148438,387.2563477,1008.843262,-728.1950684,-741.5989746,-748.610498,-744.2571289,-491.0245117,-501.8600098,-494.5282227,-503.2690918,-822.1420898,-919.5918945,-1247.289941,-1250.239258,-989.8674805,-845.5450195,-844.140332,-896.2904297
X Dorsal patch 230,17.09959412,83.66165771,-33.35042725,19.61116638,71.58311157,-37.04466553,16.70070343,20.76779022,13.72469025,19.46421814,19.45819855,-41.18999329,20.88441315,73.62050171,-43.13709717,83.27581787,-34.11470032,73.66113892,-51.61262207,19.73802948,21.00970154,18.38237152,17.76892242,20.87178955,23.34173889,31.60691528,21.67088623,23.09467468,23.96414795,28.30602417,23.84615479,20.68204041,17.8826889,18.35123596,18.81882172,21.49385071,28.48512878,24.55415344,18.62003937,26.88174438,24.76629181,21.52387695,26.01069031,21.1998764,18.0028183,27.09835205,21.22048798,80.52744141,-36.59728394,5.760770035,72.48985596,-43.83197937,18.42160339,23.21249847,18.6052124,84.25084839,-31.13817749,16.60574951,-33.77750854,79.45136719,-31.41612549,66.66022949,-41.72475586,21.74675293,23.35310059,18.83139801,17.4335968,12.36080704,6.808473206,33.01014404,34.34628906
Y Dorsal patch 230,62.05126953,-40.62598877,-40.2350708,534.8862305,242.8547363,261.6498291,30.71903381,73.04094849,40.19056396,10.90196686,15.53574066,-52.91904907,527.9975586,249.6766113,251.5882813,-26.29640503,-26.21877136,277.1062256,272.8772461,28.93384094,35.81939392,-15.12807922,32.36246948,20.03324127,28.452771,33.27359009,28.32058105,29.13620605,28.83418579,34.4395752,23.44546204,26.83437195,41.93747253,33.29326477,33.57704468,37.11521606,29.60025635,43.58135071,-20.65817413,-5.377772141,61.43616943,-12.7014267,41.79255981,26.40481262,38.01150818,35.82724915,41.58511963,-47.49703674,-42.36744995,499.3137207,244.6613281,251.1123779,51.07843323,49.26714478,48.88710327,-48.15282593,-62.59679565,493.893457,237.091333,-48.86383667,-62.97553711,238.7151611,244.2791016,-19.23173218,-10.62740021,30.10205383,36.93639526,-18.48177185,-24.00891571,-49.17261047,-44.1085022
Z Dorsal patch 230,-229.573291,-780.832666,-787.7385254,-796.6878906,-789.0774414,-786.8772461,-527.0189453,-585.2272949,-944.0796875,-205.7098389,-853.9853516,-763.9042969,-767.5561035,-764.5384277,-762.2529297,-506.6529297,-513.0299805,-520.3269531,-522.6060059,-1247.087402,-1251.982813,-634.5209961,-1241.331641,-833.2566406,-1240.333984,-1246.729102,-1002.312109,-1236.22041,-1249.417578,-1252.892871,-991.1361328,-1254.915137,-1244.05498,-956.5648438,-1233.794238,-1231.502637,-1233.577441,-1253.079785,-931.9273438,-919.4323242,-1244.079688,-902.5056641,-1239.610449,-1237.823242,-980.2608398,-988.1023438,-1256.491699,-843.4011719,-861.2516602,-864.1061523,-860.1328125,-860.1654297,709.8005859,396.926709,1019.243262,-718.7762207,-731.3355957,-739.2294922,-735.4945801,-483.0034668,-492.2497559,-484.4035156,-491.6551758,-816.559668,-893.5631836,-1241.532324,-1244.133301,-977.0185547,-834.0745117,-836.4708984,-870.3556641
X Dorsal patch 23,-54.67307739,29.1923645,-107.7398804,-48.68261414,21.17029572,-106.8212769,-47.44458313,-50.2159729,-56.97741699,-44.46170349,-52.98218994,-110.0776733,-40.0513092,26.0424469,-113.1161011,34.9906189,-107.8441528,9.613754272,-114.5084595,-49.67709351,-49.87280579,-45.14735718,-48.98089294,-46.64520264,-48.02055969,-56.68621216,-59.44977417,-56.3140625,-53.26112061,-57.2649292,-57.06309814,-56.7317749,-51.18262329,-50.1118866,-55.67800293,-56.01834106,-55.28499756,-47.67291565,-47.8730835,-56.0010376,-56.30883789,-53.75946045,-57.41824951,-53.91227417,-61.85167847,-52.23069458,-48.0188324,22.29730072,-107.7672363,-65.52749634,13.90331116,-115.0253296,-46.62339172,-45.52275085,-50.73598328,26.7556488,-103.5568359,-50.61378479,-108.9429688,20.19877319,-105.4443481,13.14056396,-122.3829834,-46.93277893,-38.84920044,-43.96941528,-42.53080444,-43.94650574,-54.19037476,-34.03569946,-32.379599
Y Dorsal patch 23,101.932605,-10.37290955,-3.457643127,567.2175781,281.7964844,294.8412354,68.48943481,117.6888306,85.05516357,49.94317322,50.75379944,-21.44426575,570.0969238,287.2586182,285.6723389,11.98542328,20.490625,310.055957,305.8925049,63.39216309,77.37364502,21.52010803,70.99135742,60.17601929,54.81640625,60.65721436,58.64615479,58.46060181,58.63695679,65.55667114,55.63204956,56.41533813,67.26888428,63.42234497,63.01652222,64.8692627,64.15586548,69.9687561,7.954224396,24.54121399,91.61605225,22.93652191,75.16099854,49.99075012,74.06303101,60.97852173,63.61384888,-16.60608978,-15.741539,524.9359375,271.7851807,273.1153809,77.20307617,79.93565674,77.83164673,-18.41040497,-34.09213867,520.2803711,263.3451416,-21.73378906,-43.57246704,269.0780273,273.4554688,1.674171257,28.2,59.05175171,65.86881714,11.21636887,2.624688721,-20.44476471,-4.072835541
Z Dorsal patch 23,-259.7142334,-825.5355469,-803.8597656,-826.5058594,-824.6972656,-802.5650391,-558.2713379,-621.8651855,-974.5650391,-233.1838379,-882.4225586,-777.1584961,-799.3508301,-800.1152344,-774.2566406,-551.3620117,-533.5548828,-553.9009766,-531.6758789,-1278.393262,-1281.792676,-666.8088867,-1269.226758,-862.1675781,-1268.030469,-1285.657813,-1039.219727,-1271.579199,-1284.174805,-1286.09043,-1024.413574,-1293.352051,-1273.23457,-986.9822266,-1269.00918,-1269.954688,-1268.398828,-1277.962109,-971.6083008,-961.0546875,-1285.86377,-937.7956055,-1275.460742,-1269.910254,-1021.012793,-1018.666602,-1284.701172,-898.9188477,-876.103125,-892.0185547,-900.6792969,-867.8802734,679.2309082,363.6852051,985.7708008,-771.7337891,-750.7408691,-768.8371094,-753.6305176,-529.6791016,-507.9206055,-532.819873,-500.104834,-852.0462891,-892.7849609,-1265.88291,-1270.54541,-1008.253711,-869.7578125,-861.7881836,-879.5760742
X Dorsal patch 229,1.299937916,80.78504639,-49.94468079,9.113185883,62.81843872,-50.78159485,2.548895454,3.839279175,-1.086484051,4.63999939,6.353874207,-53.79981079,5.035147858,64.44718628,-57.21209717,78.32379761,-55.0668335,65.35930176,-66.15739746,5.370042419,3.847608185,5.425786591,0.520662498,4.322819519,8.607698822,13.52509613,5.986610413,6.244042587,7.137263489,9.385015106,7.368429565,7.819612122,7.737321472,4.537559128,5.016102219,5.625691223,6.605266571,11.29107361,2.408118057,9.075688934,7.591332245,4.257279587,7.266255951,7.233992767,5.853018951,13.2401123,6.949858093,68.2072876,-51.54457397,-5.600727844,58.24237671,-52.16533203,3.161463737,7.785807037,6.446007538,71.55081177,-44.91531372,5.788178635,-48.95593262,69.09941406,-37.90683899,58.54893799,-57.48815918,6.961634827,1.475,5.968749237,5.5718853,3.46363678,-2.53396759,18.64164276,19.80516815
Y Dorsal patch 229,-27.88773804,-118.325708,-122.6595093,454.0303223,169.1138428,180.8536621,-59.32492676,-18.84945374,-41.3657074,-74.39196167,-65.53410645,-134.7143311,442.3015625,178.9699219,173.3693726,-107.1529175,-111.6286011,203.5376709,195.9620605,-56.12539673,-51.34555664,-100.2024841,-60.00075684,-69.48457642,-52.27133789,-57.17905884,-58.05360718,-56.63879395,-52.34052124,-59.32033081,-61.23552856,-56.54632568,-42.4145752,-49.56775818,-45.02512817,-52.56658325,-57.28397217,-34.46732178,-101.6671204,-92.240802,-28.84204712,-99.86495972,-51.44285278,-56.65812988,-50.30516968,-51.39573364,-32.74194641,-120.538208,-112.8521851,428.8686035,171.5602051,180.6185913,-23.69485474,-20.78259583,-20.15371857,-116.1713379,-137.3661987,414.1790527,165.3480103,-119.2473877,-137.8989624,171.2724487,168.0924072,-98.34746704,-59.48590088,-39.5079834,-33.82142029,-85.82261963,-90.85338745,-115.9625732,-105.5728638
Z Dorsal patch 229,-249.3605957,-796.2507813,-802.4120605,-816.9295898,-807.9041992,-802.3413574,-541.701416,-605.494043,-968.7395508,-224.6190186,-880.3036133,-777.3882813,-783.3932129,-781.782666,-779.9399902,-527.7271973,-527.0779297,-536.2969238,-533.9811035,-1260.677246,-1262.850098,-649.5110352,-1254.448438,-849.4574219,-1245.624219,-1255.292578,-1013.460645,-1246.881738,-1257.583691,-1262.96748,-997.35625,-1262.606641,-1250.400391,-964.5910156,-1241.921289,-1244.704395,-1241.340527,-1253.766113,-936.0166016,-928.4105469,-1253.619629,-928.1469727,-1251.987109,-1247.09043,-994.6802734,-995.0785156,-1259.73252,-862.9719727,-870.6724609,-879.1185547,-873.4000977,-873.447168,698.5087402,380.8065674,998.7058594,-733.5532715,-743.8032227,-753.0910645,-746.0005859,-496.6374023,-504.8331543,-504.6595215,-502.3377441,-823.0325195,-948.6472656,-1252.276367,-1252.018555,-1002.777832,-858.80625,-842.4560547,-923.5764648
X Dorsal patch 228,18.42064209,82.67183838,-33.69804077,18.51248932,75.35256958,-40.43817139,16.95155945,20.56030731,12.18309631,19.67342224,16.73318329,-40.94507446,24.26517639,73.93395386,-43.35186768,85.43208618,-31.77479553,71.50819092,-50.40354919,17.71591949,21.57201538,18.31079865,18.89328918,22.53368988,20.19883728,24.22268066,17.06313782,17.68924103,18.7470993,21.3381897,19.198703,14.95074005,15.93775177,16.4306427,17.64659271,16.37599182,22.77569122,21.92295837,16.97850494,21.73502655,17.30124817,17.05044556,18.93017426,17.2894989,7.809372711,20.07418823,21.72979889,78.78173828,-42.15870361,-2.781432343,70.43172607,-52.46555176,16.65425415,18.73638153,13.0645462,82.65214844,-39.3320282,12.20670776,-40.14673462,74.71280518,-36.97546082,64.40055542,-47.99878845,19.08042755,25.25500031,16.77402496,17.45584412,11.30840912,3.648012543,29.64882813,31.12565918
Y Dorsal patch 228,101.998761,-6.601087952,-4.372860336,570.361084,281.0604736,296.8529785,68.10678101,115.9054443,80.5303833,49.21307678,55.84321899,-16.36669006,565.5219727,284.6831543,289.3803223,10.07151871,13.43617249,311.8215576,306.942041,63.94109497,75.37905273,23.15596313,68.41181641,55.72174072,56.82443237,66.6881958,62.66261597,60.77329712,63.6300415,68.805896,57.40743408,57.95897217,71.99959717,65.47154541,68.31838379,69.3828186,60.51348267,73.15802002,9.771699524,26.75448608,95.33938599,21.07190399,79.03538818,55.52880249,72.25840454,68.85073853,70.42994995,-12.73439407,-11.05467606,531.4010254,273.1190918,281.6544678,77.97947388,85.42659912,79.30228882,-13.36175995,-28.34307861,527.2847656,268.8794678,-16.25068817,-29.10948181,269.7786865,278.8051758,10.80793076,13.31100006,61.00521851,70.04092407,12.09906158,4.378455353,-19.60764313,-10.97605667
Z Dorsal patch 228,-233.340332,-783.970166,-790.5599609,-799.119043,-789.2439453,-790.5793457,-531.1649902,-589.9039063,-948.1730469,-209.6025391,-855.4886719,-768.9079102,-770.5604004,-765.9541992,-765.1210449,-510.4803711,-518.185791,-522.2035156,-525.55,-1251.803516,-1259.203711,-641.3291992,-1244.438867,-835.1864258,-1243.766211,-1253.858203,-1007.588574,-1237.961621,-1255.534473,-1257.194434,-996.2023438,-1261.771387,-1249.980273,-961.8771484,-1241.405469,-1238.387988,-1239.147461,-1259.847168,-936.0135742,-925.4790039,-1252.830273,-905.6483398,-1244.415137,-1241.817285,-987.5545898,-995.1685547,-1261.463086,-849.890332,-863.8489258,-869.5666016,-865.3053711,-865.4888672,705.917041,392.0817139,1014.85625,-724.5236816,-736.2870605,-744.1916992,-739.5322266,-488.5694824,-496.8331055,-488.9783691,-492.9174805,-822.9474609,-877.397168,-1247.899609,-1252.158301,-977.4032227,-834.1220703,-841.89375,-857.0760742
