Name,CW_NR0654,CW_NR0718,CW_M1937,CW_M22220,CW_M11977,CW_M21375,CW_NR1328,CW_NR1351,CW_NR1352,CW_NR1353,CW_NR1609,CW_M29,CW_M1943,CW_M11973,CW_M11,CW_M68,CW_M1942,CW_M11968,CW_M3721,CW_M11976,CW_JM5397,NHNW_B118,NHNW_B14,NHNW_B34,NHNW_B71,NHNW_J14051,NHNW_JM12487,NHNW_JM18942,NHNW_JM19739,NHNW_JM2546,NHNW_JM7474,NHNW_JM8466,NHNW_SNC1,NHNW_SNC2,SHNW_M8746,SHNW_M8887,SHNW_M8748,SHNW_M8801,SHNW_NR1326,SHNW_NR1348,SHNW_NR1349,SHNW_M8807,SHNW_M8749,SHNW_M8867,SHNW_M8827,SHNW_M8752,SHNW_M8774,SHNW_M8952,SHNW_M8892,SHNW_M8951,SHNW_F_Good_Teeth,SHNW_F_Poor_Teeth,SHNW_Holly,SHNW_M_Good_Teeth,SHNW_Mr_Fox
Y Mandibular patch 112,-57.01999512,-54.54629517,-136.2497192,433.878418,157.0762329,162.3709229,-78.85537109,-41.23612671,-57.05755615,-80.46424561,-72.5309021,-131.5562256,-151.2612915,428.9125488,165.1337158,150.1127319,-125.975415,-140.9818726,172.3041748,170.9950439,52.04804688,37.88658447,39.8159729,39.33710938,42.82267761,52.44906006,47.22652588,27.7509552,33.52623901,34.61846008,32.74076538,48.09681396,29.59059448,35.67793274,-138.4828247,406.8486816,142.4137451,157.8941895,-58.60518188,-56.91974487,-54.08130493,-148.2006348,-163.0840698,405.6845459,143.260022,142.2310913,-156.1147095,-169.4479736,146.21427,139.2269165,-17.18281097,-13.52613525,33.59989929,-9.211642456,-2.088101387
Z Mandibular patch 112,-226.1801025,-253.8167236,-816.4435059,-819.5363281,-818.2436035,-803.0939941,-553.5161621,-616.2473633,-969.3723633,-233.6584717,-887.4243164,-791.4861816,-772.2433594,-793.943457,-792.1019043,-770.054541,-541.8397949,-518.6255371,-545.7734863,-522.432959,-1419.656641,-1420.425977,-1408.077246,-1429.341309,-1148.087207,-1420.961719,-1455.12002,-1135.132324,-1153.059277,-1453.961621,-1088.271289,-1183.854785,-1162.313477,-1413.914355,-868.6900391,-893.5844727,-896.7788086,-873.7554688,683.4994141,375.2177002,1011.194922,-756.6986328,-747.1482422,-765.4758789,-768.929834,-748.4141602,-521.5192383,-506.4157227,-523.5262695,-504.6314941,-892.9427734,-872.728125,-911.2705078,-889.6087891,-902.4499023
X Mandibular patch 111,-27.65492249,-41.97055969,50.41416321,-26.76637268,36.04961548,-89.92258911,-34.85710449,-37.86783447,-39.23817139,-32.18016663,-36.33095093,36.50554504,-88.92373047,-30.7650177,28.65223389,-95.69613037,41.27497864,-95.10947876,34.85552979,-98.80108032,31.73965759,-33.67805176,-38.73843689,-30.99211426,-36.26899719,-37.05380249,-33.75593262,-30.75365295,-33.30552063,-34.57892761,-31.36137695,-41.62225037,-39.58784485,-35.57702026,-89.91289063,-35.80625,32.64907532,-94.2092041,-32.24565125,-29.85454712,-35.21365967,38.74154053,-90.53214722,-31.13448486,34.07816772,-83.80840454,44.14109497,-89.21259766,33.73143311,-94.97922974,-33.7165863,-33.60357361,-30.09500122,-30.62380066,-19.86885834
Y Mandibular patch 111,-89.5871582,-87.51936646,-164.7479492,402.3734619,124.6405396,126.9892822,-112.3996094,-74.09345703,-85.76818848,-112.6909668,-109.11698,-170.6745605,-182.4508423,393.0828613,138.808252,120.2383301,-152.3719727,-168.6993408,144.955481,147.4327881,16.9813736,5.432657242,9.23241806,13.67476349,5.332201385,17.81275482,15.43615875,-6.669184113,-0.737829447,-7.141607666,8.78996048,9.638391113,-4.990061188,4.130952835,-171.5695313,375.5657715,112.6197144,131.1768188,-86.60438843,-82.31034546,-75.11367798,-178.7963501,-195.7814941,372.8645752,111.7825806,109.8733521,-188.787561,-197.9671387,116.1960815,106.705188,-36.41734314,-37.94544678,32.03699951,-30.73284607,-10.54005508
Z Mandibular patch 111,-238.312915,-269.077002,-826.3890625,-831.0051758,-830.2682617,-819.4895508,-565.0023926,-633.9212402,-988.9609375,-243.7303467,-897.5928711,-801.0606934,-791.2756348,-806.2121582,-810.7413574,-791.6919922,-557.9163086,-543.2219727,-560.9583984,-544.0757813,-1403.713965,-1439.560742,-1423.343164,-1443.15166,-1166.234375,-1444.562793,-1474.56123,-1152.138379,-1175.745215,-1468.661523,-1117.399023,-1202.630566,-1179.71748,-1432.576953,-887.7764648,-906.5415039,-906.8632813,-891.3503906,668.0117676,353.461377,982.6026367,-773.3740234,-759.6373047,-778.9519531,-778.904541,-765.6717285,-529.1505371,-520.4364746,-538.7899414,-520.7293457,-914.5908203,-895.6320313,-944.8549805,-914.4105469,-938.3994141
X Mandibular patch 110,-30.206427,-42.64050598,39.41529846,-28.57625427,30.0985321,-88.80056763,-37.08002625,-40.51540222,-39.59242859,-30.84786987,-39.55325317,28.43727722,-85.16774902,-33.5855072,25.04566498,-93.54728394,35.53820801,-91.87330933,24.84323578,-94.86471558,33.80428772,-35.26938171,-41.62158508,-29.22017822,-37.95111389,-35.57378845,-33.64698486,-30.70168152,-37.47409363,-34.07255249,-31.41936646,-48.79453735,-40.52718201,-35.77319641,-86.68127441,-39.23272095,24.5422226,-88.72728271,-32.35747986,-31.80917664,-32.80854492,28.50788269,-85.34794312,-32.22915955,26.92734375,-80.97287598,33.31009216,-84.98190918,25.0648941,-96.21083374,-33.64553833,-33.02361145,-29.07430115,-37.56094971,-20.41641541
Y Mandibular patch 110,-67.2260498,-65.55170898,-145.6762329,425.3552734,145.542688,153.2828491,-89.71907349,-53.27973022,-69.60453491,-88.9520752,-81.675354,-142.0193115,-163.7016479,418.5070313,153.2124268,139.8860596,-138.8963501,-154.1016724,160.0663208,157.9365356,39.87414246,28.76235657,31.0088501,32.27097778,32.36083679,40.57702332,37.59673462,18.20072479,21.7108017,23.6228241,19.76005096,37.20904846,17.36354675,25.45390625,-147.8929443,398.4868408,135.1691284,150.5744263,-67.21815796,-68.36412354,-66.75097046,-157.0740723,-170.3383301,396.8583984,134.6005249,132.6306519,-163.7809326,-176.5220825,137.2200439,131.1066284,-26.45821228,-24.33051147,23.2,-19.87054596,-15.9183075
Z Mandibular patch 110,-217.9530029,-244.0088379,-804.9678223,-809.6862305,-808.1906738,-794.8019043,-545.1578613,-608.0140625,-963.1205078,-225.8171875,-878.8705078,-780.685791,-765.6700684,-784.4343262,-785.3965332,-764.2416016,-535.9014648,-514.4995605,-538.4672363,-520.053418,-1426.737012,-1415.059863,-1400.961328,-1425.598926,-1141.05,-1415.500684,-1449.063672,-1128.276172,-1145.593848,-1445.920215,-1086.27793,-1173.63418,-1155.410059,-1408.097852,-862.9661133,-884.7973633,-887.1193359,-867.684668,691.0466797,381.2372314,1013.134961,-747.1151367,-739.3033203,-757.6777832,-761.2050293,-742.6050293,-509.7072266,-499.757666,-514.9444336,-497.4288574,-889.749707,-868.2714844,-915.8035156,-885.2357422,-905.5789063
X Mandibular patch 11,-22.61703796,-35.88239746,53.99555664,-23.33560333,39.67384644,-86.80333862,-29.77754517,-33.68372803,-35.33756409,-29.88690186,-31.2522644,39.69568481,-83.76270752,-26.36361694,31.8677002,-93.10612183,45.40511169,-92.83063965,37.97340698,-94.80707397,29.30374146,-28.35081787,-32.30382996,-26.26340637,-31.8500885,-30.85749512,-29.04146423,-24.7969223,-26.86304932,-29.62424316,-27.17544861,-34.57388306,-32.73067322,-29.61607971,-86.91925659,-31.35075684,37.78738403,-92.4381897,-28.45411377,-26.78713074,-32.60273743,44.26541748,-89.215625,-26.66178284,39.33825378,-81.31414185,50.32206116,-85.14153442,38.27726746,-89.87451172,-31.78891602,-30.08147888,-26.520401,-26.20193176,-16.55098267
Y Mandibular patch 11,-103.4289917,-102.3461731,-176.9744385,390.5295166,113.474292,116.1049072,-126.3446167,-87.83310547,-99.2447876,-126.8925903,-122.5945068,-183.0181519,-193.5950684,380.1262939,127.2754028,108.9715332,-165.0486694,-180.2559082,134.0669678,136.2870361,3.949777603,-5.963028717,-1.656443787,5.305514145,-6.473280334,7.920659637,5.899883652,-17.15022125,-9.194680023,-18.84377594,-1.235187531,-0.647779608,-14.89042358,-5.368220139,-182.7336426,365.138208,99.9619812,119.5139038,-97.28373413,-91.84633179,-84.93612671,-188.4301636,-207.8119629,361.0718506,100.1845032,97.70080566,-199.7054199,-212.1442383,105.9912476,95.73699341,-46.25510254,-47.15856323,29.31960144,-37.9029541,-12.7552124
Z Mandibular patch 11,-239.015332,-273.536499,-827.3879883,-833.7944336,-833.3299805,-821.8480469,-567.2209961,-637.6158691,-995.0388672,-245.7619141,-898.5995117,-801.3308594,-794.9373047,-806.6508789,-814.2038574,-796.4987305,-561.295166,-550.4557617,-565.0962891,-550.5257324,-1401.651465,-1441.209766,-1426.535156,-1448.129004,-1167.986914,-1447.67334,-1477.605664,-1154.737109,-1178.074121,-1470.070703,-1123.794336,-1205.483594,-1182.981348,-1435.685449,-891.8787109,-908.2955078,-907.1069336,-895.0621094,665.1960938,348.1300537,974.8870117,-776.0782227,-761.4283203,-780.7454102,-780.917627,-768.8866699,-529.6063965,-522.6643555,-540.1022461,-524.3288574,-921.181543,-901.8623047,-956.5875,-921.8500977,-948.9047852
X Mandibular patch 109,-27.43768005,-39.39439087,36.8808075,-29.37684021,26.85100403,-83.55935059,-36.39144897,-38.50950623,-36.12212524,-26.71281128,-37.56215515,28.39128723,-80.83348389,-33.38607483,25.47583618,-88.17969971,34.57276001,-87.10985718,21.9336441,-89.79973755,31.07627869,-33.31618347,-42.08878174,-28.84150696,-37.90664978,-33.75059814,-31.50644226,-28.92247009,-38.04368591,-28.58049927,-28.53848267,-49.53116455,-36.62919006,-35.35267334,-81.60913696,-37.76168823,20.53959198,-80.91418457,-31.39450378,-29.21181335,-30.77462463,23.71017761,-79.79221802,-30.81575928,26.41075134,-76.24168701,29.10585938,-80.51245117,22.31224518,-93.83969727,-32.13279114,-31.90801086,-25.83970032,-39.09869995,-18.07968597
Y Mandibular patch 109,-55.20544434,-51.2451355,-131.8920654,438.4991211,158.3268799,168.9441284,-78.3836853,-41.37868347,-62.40948486,-74.84705811,-67.07920532,-127.4819946,-152.2919312,432.7526855,161.9146118,150.7686768,-132.081665,-144.7934448,168.8778564,164.5293457,50.60777283,38.17479248,41.84723511,39.26022034,46.73857422,50.43872986,48.73375854,29.51444397,30.89193726,40.0076416,24.18843689,54.74375,28.93794861,36.85718384,-134.7681152,411.4009277,150.8638428,162.8093018,-54.13583984,-60.25252075,-61.08175659,-146.34552,-153.9229736,411.9323242,145.8794922,144.140686,-147.5641602,-164.1200806,149.3485718,145.6963013,-20.26021729,-17.87732391,17,-14.49017944,-20.67298737
Z Mandibular patch 109,-202.8819336,-224.8663574,-789.8453613,-792.272168,-792.7244141,-779.7245605,-532.4099121,-589.1118652,-945.524707,-212.2061279,-866.5166016,-765.3627441,-749.413916,-770.1412109,-768.5851563,-748.0004395,-521.0185059,-497.7289551,-521.5611328,-503.3882324,-1442.843555,-1397.870117,-1382.084863,-1412.493359,-1121.35166,-1397.945801,-1429.375586,-1110.825977,-1123.702246,-1427.421777,-1065.236816,-1151.686328,-1137.328906,-1391.179395,-848.2490234,-870.3492188,-873.8339844,-852.971875,706.5307129,399.3990479,1031.259375,-728.5399414,-724.0536621,-742.3318359,-748.0652344,-727.1535645,-496.429541,-485.780127,-500.7411621,-482.201416,-873.5660156,-851.4975586,-898.9349609,-866.2204102,-886.8140625
X Mandibular patch 108,-31.99202271,-45.13464661,40.05267639,-29.20079651,29.84088135,-90.85718384,-40.08356018,-41.27278137,-40.23699646,-32.12362671,-42.37026978,28.49651489,-88.26688232,-34.46203613,24.70039215,-94.68295288,36.11732178,-95.15245361,24.63961792,-97.23909912,36.01521912,-37.30184021,-43.64337463,-32.24897766,-39.79848938,-40.30097351,-36.38570557,-33.38891602,-40.46248474,-36.98261719,-34.01271057,-51.00153809,-44.85026245,-38.84892578,-89.50168457,-41.57335205,23.42086792,-91.45112915,-34.96000977,-33.66035461,-34.90892029,28.63791809,-88.64703979,-34.2757782,26.84359436,-83.97713623,32.38442078,-87.46068115,22.90973053,-99.49227295,-35.65888977,-36.32683716,-30.23200073,-40.02359619,-22.50608673
Y Mandibular patch 108,-62.00826416,-59.4203125,-140.6815674,429.8977051,152.0690308,158.9903931,-84.29598999,-46.52356873,-62.40769653,-84.25932617,-77.05241699,-136.774231,-156.9292236,424.4743164,159.9543335,146.0086792,-132.0746826,-147.0738281,166.7242798,165.7245361,45.98491516,33.33081055,35.39264221,35.77338867,37.94123535,46.3395874,42.73696594,22.82484283,27.7489563,28.61762085,26.76295776,42.82783203,23.64502258,30.398526,-143.3630615,402.2657959,138.7040771,154.473645,-63.12387085,-62.72550049,-60.14610596,-152.4561646,-167.1800903,400.9449219,139.1647705,137.5856934,-159.6140747,-173.3247681,141.7149902,135.2581299,-21.6869812,-18.76907501,29.1177002,-14.0162323,-7.964917755
Z Mandibular patch 108,-222.8338379,-250.0656494,-811.2161133,-815.4875488,-814.5541504,-800.6054199,-550.301709,-613.1875977,-967.3926758,-231.4811279,-883.7870117,-787.5083984,-770.6875488,-790.8947754,-789.790332,-768.8624023,-539.6600098,-517.599707,-543.2293945,-523.4271484,-1422.292188,-1418.5375,-1405.138477,-1427.784961,-1145.755566,-1418.617285,-1453.001758,-1132.1875,-1150.251367,-1450.531348,-1088.298828,-1179.798926,-1159.868652,-1411.683398,-866.684668,-889.5268555,-892.4235352,-871.7594727,686.8084961,377.5241455,1011.363867,-752.4461426,-743.812793,-762.3135254,-765.7402832,-746.6772461,-516.3102539,-503.9150391,-519.7305176,-502.0112793,-891.8082031,-871.0918945,-913.8236328,-887.7845703,-904.377832
X Mandibular patch 107,-28.82478943,-40.43374939,34.30101929,-29.99619141,24.25897217,-85.22081909,-37.87802124,-38.69673767,-37.50664368,-26.31878967,-38.77811279,28.77755737,-82.19577637,-35.63763428,24.15606995,-87.60792236,33.65892944,-88.47172852,20.03939056,-90.91860962,30.8651123,-34.85635071,-45.21767578,-30.98511658,-41.51150818,-36.95317993,-34.82368774,-31.00469971,-42.53120117,-32.54627991,-30.9727478,-54.48485718,-40.95238342,-38.3690155,-83.05582886,-39.73491516,16.43324585,-80.97750244,-34.44452209,-31.6241272,-33.57789001,19.80926208,-80.38261108,-34.13891907,23.5749054,-78.1807373,23.85570679,-81.84397583,17.14092102,-97.2987793,-33.94100952,-35.365271,-26.8973999,-43.65319519,-20.64319916
Y Mandibular patch 107,-44.50715027,-38.15274658,-120.1399292,450.511084,170.0120605,181.9416626,-68.54746094,-29.54613342,-52.03753052,-63.74989014,-56.51746216,-116.0404907,-140.2840942,443.6455078,172.0468018,161.0060791,-123.3920044,-133.7734375,178.2878662,175.0937744,61.75717163,47.1824707,52.85508423,45.49728088,57.92280884,59.69992065,59.71314697,39.07837219,41.29868164,51.15386047,32.88121033,68.82006836,40.32960815,47.84245911,-125.8494507,420.5806641,162.0318359,172.5087524,-42.99646606,-51.12857056,-53.39581299,-136.1120361,-140.7474854,424.4340332,154.0508667,154.1824707,-138.2912354,-154.7522583,158.5825073,156.0846802,-11.84165955,-9.920316315,18.79989929,-6.814703369,-17.68974457
Z Mandibular patch 107,-200.8852295,-222.3842041,-789.5821777,-793.6801758,-794.7484863,-779.567041,-531.9981445,-584.8947754,-942.8826172,-210.8754883,-867.503125,-766.9341797,-749.1292969,-770.596875,-766.5293457,-745.765332,-517.1096191,-492.9690918,-519.0490723,-498.9079102,-1444.868945,-1393.584277,-1376.676563,-1408.432617,-1117.209668,-1393.401367,-1424.15498,-1107.061426,-1118.123242,-1422.567676,-1057.288672,-1150.27627,-1132.377344,-1386.889844,-844.8072266,-868.5293945,-873.8789063,-849.4552734,709.4987793,404.615918,1037.968945,-726.8740234,-721.5238281,-739.8293945,-745.8498047,-724.3725586,-496.167041,-482.0169434,-499.7761719,-478.1644531,-867.6264648,-846.630957,-889.0949219,-859.8571289,-877.2818359
X Mandibular patch 106,-49.9861969,-70.28883057,33.9411499,-48.52477722,15.20913849,-113.7129028,-58.80325928,-59.39604492,-59.64503784,-53.76266479,-58.61678467,18.24912109,-113.0634399,-52.55136719,11.09494629,-117.3813965,25.46329193,-118.612561,15.88879547,-123.3751099,56.23197632,-53.50166626,-59.56127319,-44.2976532,-58.89227295,-58.12053833,-53.79351196,-48.60388794,-57.30640869,-56.26030273,-51.09488525,-66.31003418,-62.97810669,-54.01673584,-109.0492188,-56.38563232,15.25892181,-114.232312,-51.10970459,-50.43072205,-52.24123535,19.75545197,-110.342041,-51.02035828,16.61759491,-103.1362671,22.6562973,-109.1303955,12.88298798,-119.071167,-49.84152527,-51.39397583,-45.675,-50.95478516,-39.85953064
Y Mandibular patch 106,-74.14594116,-74.1520874,-148.6870728,417.308252,138.7554077,142.7991577,-100.4132629,-57.09949951,-70.69233398,-99.16824951,-95.6567749,-152.881897,-165.0384766,405.7084229,155.3596191,134.1067993,-134.2530029,-150.1484375,159.9814087,159.8391846,34.37536316,25.08458557,25.38317871,29.23519592,25.58772888,37.9342865,35.9578186,12.25641098,21.43886871,12.79612045,30.85547791,29.99182739,13.72852325,22.90826721,-153.9394653,391.64021,125.2903442,148.1324951,-68.73294678,-64.54476318,-56.58485107,-161.0896118,-178.750415,390.6260254,129.6824951,125.7973633,-175.1815796,-179.1671265,129.5608032,117.2649536,-21.70270538,-21.93514252,38.98970032,-17.08424225,1.269414139
Z Mandibular patch 106,-246.8935059,-277.9458252,-838.5631836,-840.0467773,-841.9114258,-822.1494141,-571.472998,-642.7314941,-991.5630859,-249.5592285,-904.58125,-815.1554199,-792.535791,-816.8739746,-815.2210449,-793.0902344,-568.8065918,-542.2527344,-573.7026367,-537.866748,-1397.273047,-1443.491895,-1430.978418,-1444.037793,-1171.832813,-1445.218652,-1477.870801,-1157.480078,-1179.555664,-1476.908398,-1113.979004,-1208.224219,-1181.218848,-1434.021582,-885.2679688,-911.8666992,-916.8393555,-887.6744141,663.9869141,354.6158203,986.0823242,-779.2692871,-757.8911133,-781.2365723,-786.1849121,-767.9525391,-540.0397461,-520.8907227,-545.9096191,-516.1868164,-911.7650391,-895.5790039,-930.0977539,-912.1376953,-925.6256836
X Mandibular patch 105,-43.17806396,-62.04381104,41.12283325,-41.94865723,23.19441528,-107.114209,-51.21313477,-53.78347168,-53.19484863,-47.05515747,-51.70422363,25.44104004,-106.3393555,-44.65735168,17.10848083,-109.9155151,31.38566284,-112.8951172,23.35946503,-118.2348877,48.63778381,-46.76673584,-50.88692017,-40.67894287,-51.2381897,-49.9772583,-47.53393555,-41.67203674,-48.39226074,-49.16958313,-44.7685791,-56.79915771,-54.88067017,-48.0268158,-104.7525146,-50.84324341,20.46988373,-109.8079346,-45.93634949,-44.09484253,-47.84979553,26.03768311,-105.5903076,-45.80451355,21.71921082,-98.1979187,30.22325134,-103.9601563,20.63548431,-112.4385254,-45.77460632,-45.91243591,-41.96499939,-44.63507385,-34.42819519
Y Mandibular patch 105,-85.38504028,-85.23631592,-157.104187,406.6965332,128.2509888,132.4955688,-110.9644775,-68.17919312,-81.21959839,-109.8850952,-105.3712891,-163.296814,-174.8867676,396.5411865,148.2446411,125.70625,-144.4687134,-158.7570801,150.4167236,152.3489258,23.43926697,14.21228027,16.82992706,22.415271,15.25696259,27.55029602,26.03747253,2.625728035,11.37305069,0.797327709,21.897789,19.10327454,5.444161606,14.29137573,-162.523645,383.5152344,117.3193481,141.3874146,-77.03485107,-72.00771484,-62.81306152,-169.5233765,-187.9224731,381.9437012,121.6852661,117.0703003,-182.9170654,-187.7155029,122.5589722,110.8130859,-28.01065674,-28.95072021,38.00079956,-22.103125,-1.681026077
Z Mandibular patch 105,-248.5456055,-279.3406494,-838.9481445,-841.812207,-842.3161133,-824.1855469,-573.7078613,-642.8833008,-993.9853516,-252.3065186,-905.1618164,-814.4736816,-796.832959,-816.432959,-818.6236816,-797.0538086,-569.6522461,-547.7824219,-574.4635742,-544.7394043,-1395.595215,-1445.200684,-1432.110059,-1445.849316,-1173.94707,-1448.264258,-1479.840234,-1158.819824,-1182.103809,-1477.354297,-1119.544141,-1209.053906,-1184.518457,-1437.312598,-890.2720703,-913.8066406,-916.5767578,-892.6044922,661.1866211,349.0580811,979.0388672,-781.5864258,-761.9534668,-783.2617188,-787.456543,-771.1077637,-539.9443848,-524.4644531,-548.9655762,-522.9012695,-917.1544922,-900.3714844,-938.2916992,-917.0255859,-933.9879883
X Mandibular patch 104,-28.71896667,-40.7471405,38.59390259,-28.2985199,29.43806458,-85.75667725,-36.35856934,-39.24868469,-38.21195374,-28.93572083,-38.51151428,28.6401825,-82.85077515,-33.07756653,25.4927475,-90.91318359,35.14433899,-89.4826355,24.1733139,-92.45171509,32.31190796,-34.41042175,-40.67367554,-28.59806519,-37.16593628,-33.85283813,-32.46485901,-29.51445313,-36.66806641,-31.07332458,-29.18183289,-48.63667603,-37.67838745,-34.60852661,-83.89387207,-38.34556885,23.64030609,-85.35612183,-30.82747498,-30.12053223,-30.95372314,27.19530945,-82.47089233,-31.07686462,27.45142212,-78.01796265,32.6473114,-82.53745728,24.53284912,-94.29407959,-32.38346558,-31.62093201,-27.48250122,-37.2980896,-18.60708923
Y Mandibular patch 104,-63.84615479,-61.79643555,-141.8216553,428.8532227,148.6822998,157.4565308,-86.512323,-50.38322754,-68.18989258,-84.96606445,-77.22957764,-137.7808105,-161.2692749,422.3516602,155.1744995,143.0310303,-137.6681763,-152.4139893,162.0789063,158.7003418,42.61829224,31.24867554,34.00664063,34.51025696,37.52440796,42.86593933,40.33111877,21.49835815,23.99737854,28.51967468,20.00218353,42.09793701,19.77871857,28.23616333,-143.98125,402.5441895,139.6574585,153.9806396,-63.6763916,-66.78729858,-66.17111816,-154.186377,-166.0340942,400.8595703,138.2844604,135.6468994,-158.8320557,-173.0197144,140.6651855,135.357666,-25.22898254,-22.97998657,20,-19.14563599,-18.73531494
