Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2112,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo,Koala_Cascade,Koala_Cindy,Koala_Crockett,Koala_Eddie
Y Supraorbital to temporal fossa CUR L 2,-8.473529053,-8.597415161,232.6926758,197.7563477,467.5826172,443.4162109,-9.893755341,-21.50247345,219.1959229,210.5603271,453.3347656,6.192396545,239.3632568,215.2732666,483.2865234,447.5214844,693.2512207,691.6501465,30.56055298,26.74657593,111.1686523,21.94493103,19.8447998
Z Supraorbital to temporal fossa CUR L 2,-619.181543,-635.4772461,-622.5141113,-635.3242188,-621.2203613,-628.8911133,-555.6915039,-570.2210449,-564.8073242,-570.809668,-557.3030762,-820.8802734,-817.0214844,-818.7250488,-818.8264648,-814.3653809,-827.799707,-811.2668457,-1215.312793,-1213.965527,-1251.376172,-1209.991895,-1199.789844
X Supraorbital to temporal fossa CUR L 10,64.41549072,-32.12497559,65.47202148,-28.73205261,68.68796997,-21.13852539,83.64385376,-6.952301025,83.02449951,-0.26001761,86.01564941,-33.74031372,-26.39765625,52.5362915,-26.18558655,59.15338135,-27.38643188,68.93640137,19.24040222,5.637916183,12.14510727,21.47737579,19.02230072
Y Supraorbital to temporal fossa CUR L 10,28.93493958,21.22520905,268.7681396,225.842749,501.6069824,481.5522949,26.33250122,12.0513031,251.3589844,244.4068848,490.7919434,40.70116272,274.3640137,244.7400391,521.1016602,481.9559082,720.257373,729.712793,63.26046143,56.21176147,140.5066162,55.67439575,54.6401001
Z Supraorbital to temporal fossa CUR L 10,-633.98125,-648.6910645,-635.2061523,-647.5617188,-636.9017578,-643.7713867,-570.1634277,-582.3932129,-577.3779297,-585.8140137,-570.3158203,-836.1208984,-833.5795898,-832.6273438,-833.5488281,-829.8628906,-840.840918,-825.5385742,-1226.914355,-1229.584961,-1264.081152,-1221.985059,-1215.558887
X Supraorbital to temporal fossa CUR L 1,63.32610474,-30.38196106,68.96889648,-26.09460449,66.25845947,-15.40044708,81.59626465,-4.218408203,78.86835327,1.53348341,85.484552,-28.53029785,-22.43082886,51.03991089,-25.13468018,56.75230713,-26.02215271,71.04638672,18.29602203,9.662727356,10.15856171,21.74151154,22.02149963
Y Supraorbital to temporal fossa CUR L 1,-14.02874603,-13.65185547,228.0080811,192.7792725,461.957959,436.5869629,-15.69595184,-26.88363342,213.6689697,205.0219727,447.1864258,1.127317905,233.3166504,211.1647461,477.2941895,442.304248,688.2823242,686.4009277,25.33291473,22.39795685,106.3531128,17.48236084,15.79909973
Z Supraorbital to temporal fossa CUR L 1,-620.2912598,-636.2108887,-623.0249023,-636.559375,-622.082959,-629.1153809,-554.7710938,-571.2591309,-564.3514648,-571.6230469,-556.5236816,-822.5895508,-817.9709473,-819.2211914,-819.5584961,-815.2608887,-828.2324219,-811.1757813,-1215.950488,-1214.247949,-1250.429785,-1210.639551,-1199.59502
X Supraorbital process R,17.73577728,-66.74980469,22.06314697,-66.12871094,21.47680664,-64.25686035,34.94729004,-50.21383057,41.72823486,-41.33114929,38.08768005,-75.03210449,-66.8234375,11.5212677,-68.83000488,12.45114288,-60.42811279,21.57665558,-22.40420532,-28.12119446,-28.32749023,-25.56544495,-22.00769958
Y Supraorbital process R,-18.55152283,-17.00232849,223.0845459,188.2884399,459.5563965,431.9989258,-17.49224396,-29.00011597,209.6928223,200.2995728,443.7397461,-3.774454117,229.5153564,206.4870605,474.8681641,439.1657715,683.4978516,680.4061523,21.56498871,12.61288071,99.18240356,13.61239166,8.507499695
Z Supraorbital process R,-630.4197266,-630.0326172,-631.6554688,-630.2427734,-631.7930664,-624.2646484,-566.9703125,-569.1591309,-571.7517578,-569.5702148,-570.0049316,-815.0948242,-812.54375,-827.4082031,-812.5115234,-823.9710938,-824.3929688,-820.409375,-1222.516406,-1222.441113,-1261.553906,-1217.363574,-1204.199219
X Supraorbital process L,67.33858032,-28.57545471,72.33158569,-24.01093445,70.3131958,-12.25709686,85.49368896,-1.323270035,80.00992432,3.57220993,90.27214355,-26.70931702,-20.23999176,53.3249939,-21.5352951,59.69706421,-24.03517914,74.10958252,20.03541412,12.10441666,11.37434387,23.95754852,25.2473999
Y Supraorbital process L,-18.67947235,-17.93015442,224.680957,187.9221313,457.9557617,430.2417969,-19.99938507,-31.70353394,208.5121338,199.7672729,442.9983398,-4.035668564,228.0960938,206.9208008,472.8344238,437.6737305,683.4697754,681.1614746,20.23416595,18.47424011,101.112323,12.77101974,12.47590027
Z Supraorbital process L,-621.9952148,-638.4012207,-623.8919922,-638.1044922,-623.6579102,-631.1180664,-555.46875,-573.2038574,-564.2079102,-572.3732422,-557.6162598,-823.7186523,-820.172168,-820.7233398,-820.8012695,-816.5546387,-828.8121094,-811.7763672,-1216.872852,-1215.269922,-1251.510059,-1212.177637,-1201.800879
X Pterygoid hamulus R,42.69450378,-62.07672729,44.36936035,-59.11796265,44.62774658,-52.51259766,62.27293701,-36.7439209,60.65332031,-29.14057617,64.13439331,-64.90452881,-58.78882446,29.50478516,-59.4494812,35.17746582,-55.68012085,44.29221802,-4.165095901,-12.66732941,-7.827108765,-4.190533066,-6.288299942
Y Pterygoid hamulus R,10.95212326,10.07181091,250.6920898,211.7811035,490.732666,457.5694824,13.85636749,0.581856823,237.6716309,229.9970947,473.3893066,23.89309692,257.8343262,234.6478271,505.6869629,467.8669922,708.4450195,714.3694336,50.81768799,39.00318298,127.1914429,42.76129761,35.15700073
Z Pterygoid hamulus R,-668.4080078,-664.4887207,-668.7555176,-661.6115723,-666.0067871,-665.2431641,-605.7869141,-608.0271973,-602.9119629,-608.2402344,-598.6604492,-856.7769531,-855.3861328,-861.5852539,-855.862793,-859.8580078,-858.1353516,-861.1860352,-1255.283984,-1255.71748,-1293.071484,-1252.540137,-1245.207227
X Pterygoid hamulus L,56.32896729,-46.19708862,61.28359375,-43.17900085,63.01348877,-34.14560547,79.61165771,-19.99221497,75.00932617,-13.21003571,81.64537354,-49.46611938,-41.2433197,46.94953003,-42.34474487,52.66186523,-39.69329224,64.01383057,11.22802277,0.650524235,8.436694336,12.44561157,10.07639999
Y Pterygoid hamulus L,10.28611679,9.837870789,250.236499,212.6523193,490.2308105,457.7693848,10.77740402,-0.162261784,236.7786865,229.201416,473.1928711,22.85058899,257.3158203,234.1377197,505.2947266,466.8146484,708.0010742,715.4380371,50.14240417,40.91636963,128.582605,42.29837341,36.46369934
Z Pterygoid hamulus L,-666.0307129,-668.9189941,-664.7605469,-664.6431641,-661.7445801,-667.9107422,-601.6824707,-609.892627,-598.8822754,-610.0606934,-594.5558594,-859.6888672,-858.4375,-858.9263672,-858.9111328,-856.8188477,-860.4291992,-857.8624023,-1252.641992,-1252.970117,-1288.752344,-1251.237891,-1244.032129
X Posterior patch 9,63.87654419,-37.24912415,68.63326416,-31.60805969,68.78823853,-21.16588898,83.83637085,-9.823410797,82.01395264,0.478975677,86.95505981,-36.7082489,-29.63643188,50.76921387,-25.50984039,59.6756897,-29.62454529,66.690625,16.62361145,-1.854271698,9.221420288,20.17000275,14.32319946
Y Posterior patch 9,62.20514526,51.09583435,301.3198242,253.6265381,533.3666016,513.8744629,62.29215088,45.04940796,283.2314697,276.8650146,523.0648438,70.65171509,306.6224609,274.4939209,554.2876465,514.7367188,746.0931152,761.9334961,91.85144043,81.05164795,168.5891235,87.696698,85.15889893
Z Posterior patch 9,-637.7925293,-650.3958496,-641.944873,-652.9030762,-640.5055176,-650.698584,-576.2293457,-585.9793945,-580.9524902,-590.395752,-575.1422852,-841.8338867,-837.5375977,-837.2862305,-835.4801758,-834.6831055,-847.7207031,-831.7762695,-1229.897949,-1235.484375,-1271.325586,-1226.160352,-1221.469629
X Posterior patch 8,64.75823975,-35.02850342,69.52268677,-28.44258423,69.91652832,-18.62684479,83.75289307,-8.318785095,80.84312134,1.90963974,86.26670532,-33.28398132,-25.66864624,51.51959839,-24.22912445,59.77358398,-27.44421997,65.97159424,17.53610992,-2.246886063,7.376997375,21.44268494,16.25670013
Y Posterior patch 8,62.53747559,49.81836853,301.8762939,254.8960449,532.717041,514.6665527,62.53226929,45.58134155,281.6642822,276.6845703,522.1104492,71.26741943,306.1986084,274.2153076,554.312793,514.8657227,748.0746094,762.4027344,92.29365234,81.87963257,169.284082,88.95474243,86.64589844
Z Posterior patch 8,-629.3069336,-642.682959,-633.8888184,-645.594873,-631.7569824,-641.2540527,-567.1105957,-577.1912109,-572.1452148,-581.2705566,-565.9595703,-834.4887695,-828.3567383,-829.0516602,-826.6453125,-825.3404297,-840.9203125,-822.0473633,-1221.792578,-1227.508105,-1262.105762,-1217.899121,-1213.668848
X Posterior patch 7,70.3874939,-30.05116272,75.23466187,-25.7272644,74.75466919,-13.97704315,88.34034424,-3.118038368,87.62454224,5.936626816,92.66349487,-29.76754761,-21.43216095,55.89060669,-18.58019867,65.15603027,-23.46405487,72.79013672,23.0817215,3.4326931,13.8412262,28.07495728,21.7826004
Y Posterior patch 7,59.11183472,46.98643799,297.2000244,250.9219238,528.8286621,511.2737305,61.23139038,42.61843872,279.6375977,273.123291,519.4819336,67.03306274,303.0374756,272.9756836,552.4427734,512.3621582,743.3881348,759.681543,89.22697754,80.61811523,166.5279663,86.00234375,83.03889771
Z Posterior patch 7,-634.0288086,-648.0718262,-638.8040039,-651.7094238,-637.0938477,-648.0722656,-570.8504883,-582.3285645,-576.6430176,-587.4024902,-570.5802734,-840.3212891,-834.5144531,-835.0160156,-833.0457031,-830.780957,-845.9105469,-828.5925781,-1226.730371,-1231.618164,-1267.156836,-1223.11416,-1218.395508
X Posterior patch 60,28.03935242,-62.56269531,29.34956665,-64.44264526,31.22876587,-58.12142334,48.12288513,-39.42815857,48.2005249,-33.59320984,49.38696594,-69.23997192,-61.85185547,18.21193848,-61.14124146,21.06025391,-59.43383789,27.59102478,-16.08713379,-31.86470642,-22.30238037,-14.57689209,-22.04179993
Y Posterior patch 60,62.33137817,49.8162262,302.5722412,254.9340088,534.6680664,515.5880371,63.43690796,46.18275146,280.7118652,278.3851563,523.3882324,70.7005127,307.5373047,274.3540283,555.7375977,515.9780762,747.608252,759.5384766,91.74306641,76.3927124,168.5186523,89.79759521,82.65629883
Z Posterior patch 60,-637.0877441,-638.58125,-641.6100098,-640.7432617,-640.1606934,-638.2509766,-576.4462891,-574.8232422,-578.3995605,-578.257666,-575.7387207,-828.1890625,-824.0868164,-834.0852539,-823.5547852,-832.9297852,-837.0430664,-829.3719727,-1226.622656,-1233.933496,-1270.749609,-1222.530566,-1217.05918
X Posterior patch 6,56.156604,-40.78041687,59.11281128,-35.54738464,60.07635498,-26.839151,74.22564087,-14.48857422,72.41086426,-5.587835693,76.68051147,-40.63522339,-32.94459229,42.85387573,-31.7736908,49.8620636,-34.04726257,56.96083984,9.358702087,-9.762648773,-1.027434921,12.44113083,6.798000336
Y Posterior patch 6,64.85686646,51.89655762,304.3019043,256.8264404,534.8313965,517.7317383,64.47518311,45.8705658,283.1403076,280.3095947,524.0616211,74.5116394,307.6583008,275.7737061,555.4679688,517.1290527,750.6079102,763.9009766,93.06281128,82.69030762,170.995459,90.03522949,89.04810181
Z Posterior patch 6,-626.0759766,-639.0068359,-628.8325195,-637.8706055,-626.640332,-636.5759277,-565.1839844,-572.8442383,-568.8862793,-575.3928711,-563.2321289,-827.0083008,-822.7113281,-823.1478516,-820.7358398,-820.6655273,-834.3766602,-817.9511719,-1218.017578,-1224.37793,-1259.497168,-1213.122852,-1207.99043
X Posterior patch 59,35.66767273,-59.09407349,36.82052002,-61.15005493,39.84312744,-52.48340454,56.66300659,-37.33474121,53.43690796,-30.82747498,57.4788147,-65.53728027,-58.42457886,23.75247345,-57.7940918,29.2728241,-55.84014282,35.44121704,-9.842566681,-26.04140015,-15.6811676,-8.161490631,-13.94140015
Y Posterior patch 59,62.04893799,51.96017456,302.9404541,254.4659424,534.6688477,514.0505859,62.60897217,44.98049316,282.3651123,278.0508789,523.7597168,71.00655518,306.6517334,274.2188721,554.3135742,516.3155273,745.4875977,759.2832031,91.83240356,76.93386841,167.4535522,87.80341797,82.5973999
Z Posterior patch 59,-645.455127,-649.5014648,-649.2251465,-651.0038086,-649.8959961,-650.0319824,-585.7158691,-586.5833496,-588.6851074,-590.4128906,-586.069873,-838.7772461,-836.4982422,-844.1168945,-834.5293945,-842.6099609,-846.834082,-840.7774414,-1235.418066,-1241.924805,-1281.447266,-1231.729395,-1226.273047
X Posterior patch 58,43.18634644,-49.2262146,45.17098083,-46.57385254,46.3345459,-39.93145752,63.06078491,-25.67262878,61.93504639,-16.09979553,63.33252563,-51.23703613,-44.50914917,30.76321716,-43.55552673,36.96662903,-43.42967529,43.83495178,-2.186252213,-20.99361572,-11.44989166,0.656974077,-5.697399902
Y Posterior patch 58,71.70421143,55.71617432,310.6469971,261.2165283,541.7513184,526.7165039,69.92315674,51.03085327,287.4604492,286.1784668,529.2412109,79.73442993,312.4419189,282.169165,560.7652832,522.6956543,754.915918,770.5583008,98.05111084,86.47786865,175.7665527,95.42607422,93.89910278
Z Posterior patch 58,-624.5987793,-635.8065918,-627.377002,-632.1931152,-625.4481445,-633.4748047,-564.9703125,-568.0255859,-569.726416,-571.7572754,-561.2854492,-822.7655273,-816.7864746,-821.1450195,-815.0162109,-819.9786133,-831.0886719,-816.9916504,-1215.005469,-1223.239844,-1260.909863,-1210.70166,-1205.052539
X Posterior patch 57,36.4230957,-53.77873535,38.37562256,-52.43203125,39.18080139,-47.46505127,56.36304321,-31.47367859,55.60772705,-22.16601563,57.32868042,-57.16369019,-51.68549805,24.91188354,-49.60562439,30.37494202,-48.69749146,37.37784119,-8.377300262,-26.15387573,-17.01977386,-5.49248848,-12.10940018
Y Posterior patch 57,67.16294556,52.94414063,306.1081787,257.4854492,538.0731934,520.8907715,66.54006348,48.2561676,283.8105225,282.986377,526.535498,75.37025757,309.0443848,277.0154053,557.54375,520.1461914,751.8078125,765.9276367,94.02701416,81.79342041,171.8879272,90.8569519,89.19130249
Z Posterior patch 57,-627.0671875,-634.6142578,-630.0815918,-631.1083008,-627.7198242,-632.5069336,-566.6875977,-568.5075195,-569.6850586,-571.5202148,-565.1456055,-821.1386719,-816.3003418,-822.1881836,-814.788916,-821.8976563,-829.2672852,-817.7487793,-1217.149512,-1223.629395,-1261.768164,-1211.379297,-1206.181152
X Posterior patch 56,26.55656738,-62.05820923,27.35936584,-64.6552002,29.03674927,-58.69799194,45.90895996,-39.24066467,47.29428711,-33.20179749,47.61797485,-69.6359436,-62.28164063,17.08990631,-60.95973511,18.78132324,-59.87716064,25.11578827,-17.11832581,-33.38834534,-24.29201508,-15.13200836,-23.60059967
Y Posterior patch 56,66.00757446,50.60253296,304.7756836,257.0022705,537.6446289,517.9930664,65.20669556,47.86675415,281.7383545,280.8687256,525.4767578,72.54920654,309.7808105,276.6884033,557.7907715,516.6354004,750.1149902,761.1838379,93.93308716,78.08536377,168.7942383,93.40110474,85.29849854
Z Posterior patch 56,-634.0824707,-635.7775391,-638.5225098,-636.9609863,-636.9493652,-634.544873,-572.4630859,-571.0076172,-574.8220703,-575.1214355,-571.8219238,-824.3163086,-819.8193359,-830.846582,-819.4493164,-828.725293,-834.10625,-823.9431641,-1223.336133,-1231.275,-1266.640723,-1219.550781,-1214.212402
X Posterior patch 55,23.36003571,-71.35392456,24.8598053,-71.42146606,27.1311554,-66.00879517,44.49674683,-48.7337616,41.851651,-41.36911011,45.39425049,-76.06784668,-70.85343018,13.79174042,-69.90859985,15.77432251,-65.91467896,24.39271851,-21.18638458,-35.6921875,-25.54199982,-20.57527466,-26.45029907
Y Posterior patch 55,57.82396851,45.83338318,297.3122803,249.4111816,529.7421875,509.587793,60.74258423,42.63520203,278.2442139,272.9672852,517.9976074,65.36972046,303.7439209,271.0274414,551.9643066,513.2296875,742.5259277,752.7287109,87.14825439,71.62004395,162.6717896,85.74840088,77.40020142
Z Posterior patch 55,-646.6766113,-644.1155762,-650.5941895,-647.325,-650.1091797,-645.8651855,-585.8333984,-581.9545898,-588.4516113,-585.7471191,-587.6826172,-834.8933594,-832.2907227,-843.2704102,-830.6038086,-842.3466797,-842.8416016,-841.7320313,-1235.678027,-1242.126758,-1282.541797,-1231.126074,-1225.413574
X Posterior patch 54,41.10893555,-50.6033844,43.41938782,-48.3474823,44.20241394,-42.65635681,61.20653076,-27.49478455,60.07016602,-18.06384888,61.80163574,-52.78728638,-46.98299561,29.27221985,-45.47576294,35.1338623,-45.09226685,41.99273376,-4.126034164,-22.07263031,-12.86219025,-1.384442043,-7.306900024
Y Posterior patch 54,68.03765259,53.61134033,307.0669678,258.8164551,538.8408691,522.554541,67.50118408,48.99221497,285.5151855,283.7320313,526.6416992,76.74553223,309.5690918,279.1366211,557.8388184,520.2801758,752.9427734,767.6937988,95.86113281,83.54550781,173.525293,92.68723145,90.46989746
Z Posterior patch 54,-625.838916,-636.8222656,-628.8500977,-632.3504395,-627.0794922,-634.2640137,-566.2914063,-569.0402832,-570.0301758,-572.3219238,-563.685791,-822.4902344,-817.3999023,-822.1677734,-815.7486328,-820.7952148,-830.6597656,-818.0497559,-1216.62168,-1223.964648,-1261.554785,-1212.201465,-1205.836621
X Posterior patch 53,31.4249176,-65.02036133,31.94459229,-65.58069458,36.35674438,-57.77061157,52.77785645,-41.86956177,49.66854553,-35.24809265,53.44198608,-70.44076538,-63.29907837,20.68244629,-63.16069336,24.67645264,-59.77189331,32.1621582,-13.75146637,-29.22365417,-19.04572754,-12.58460464,-18.46340027
Y Posterior patch 53,61.715802,49.88846741,303.3134521,253.9810791,535.0304688,513.5627441,62.30377197,44.98621216,282.2855469,277.6028564,523.4148926,70.26404419,307.1171631,273.7254395,554.7255859,516.7587402,744.8050293,758.3856934,91.50300903,75.44931641,166.5593506,88.38968506,81.76259766
Z Posterior patch 53,-649.3922852,-649.6641602,-652.4527832,-652.5958984,-653.530957,-651.5607422,-588.476123,-587.9180176,-591.9569336,-591.4805664,-589.8527832,-840.0945313,-837.4870117,-846.5016602,-835.7113281,-845.4485352,-847.7320313,-844.7946289,-1237.887109,-1244.620605,-1284.347656,-1234.038867,-1228.868359
X Posterior patch 52,35.81954956,-56.76318359,37.23264771,-57.67739258,39.41836243,-50.26641541,56.41774292,-33.88836975,54.6177063,-27.0565918,57.38962402,-62.21453247,-55.54822388,24.45914307,-54.24064331,29.62270203,-53.0723938,35.84944763,-9.212168884,-26.32973328,-15.68992615,-6.863775635,-13.48339996
Y Posterior patch 52,64.81140747,52.29754028,304.7829346,256.8557129,536.7533691,517.4146973,65.07894897,46.77537537,283.7673584,281.2512207,525.6790527,73.77727051,308.9246582,276.2754395,556.3640625,518.0542969,749.0566406,762.1836914,94.31737061,80.23204956,169.6693481,90.53469238,86.48300171
Z Posterior patch 52,-638.3808594,-643.3102539,-641.2730469,-642.9522461,-640.7888184,-642.7657715,-577.7342285,-579.4025391,-579.6988281,-582.0832031,-577.2070313,-831.8847656,-828.6282227,-835.2666016,-826.9208008,-834.4366211,-839.9519531,-830.5329102,-1228.112891,-1235.247754,-1272.635449,-1223.906152,-1218.334473
X Posterior patch 51,26.1909729,-70.24620972,27.84415283,-69.74133301,30.40307312,-62.39793091,47.91801453,-46.59010315,44.42120667,-39.71648865,47.62363281,-74.37973022,-68.70778198,16.08193359,-68.51887817,19.12999115,-63.9197998,27.14398804,-18.4890274,-32.77468262,-22.31791534,-17.65338593,-22.70420074
Y Posterior patch 51,59.85812378,46.34360962,297.9099854,250.1432129,530.9642578,508.6688965,59.71814575,43.29269714,279.2504395,273.6024658,519.3208496,66.16824951,303.3855469,271.8755127,552.1333984,513.7867676,743.2064453,754.0460449,87.83999023,70.96281738,162.5454224,86.5944458,77.19849854
Z Posterior patch 51,-650.1772949,-647.2111816,-653.0699707,-650.6702637,-653.4626465,-649.9330078,-587.6576172,-585.6024902,-591.607373,-589.3152344,-590.6217773,-838.3584961,-835.1642578,-845.8755859,-833.7336914,-844.4495117,-845.8483398,-845.2863281,-1237.697266,-1244.051563,-1284.854297,-1233.310742,-1227.952344
